Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice
,,,,1926-10-23 12:00,63.012,,,1926-11-20 12:00,70.921,,,1926-12-17 12:00,65.724,,,1927-01-14 12:00,75.278,,,1927-02-10 12:00,72.246,,,1927-03-09 12:00,68.837,,,1927-04-05 12:00,63.907,,,1927-05-03 12:00,72.083,,,1927-05-30 12:00,65.992,,,1927-06-27 12:00,74.975,,,1927-07-24 12:00,71.041,,,1927-08-20 12:00,67.946,,,1927-09-16 12:00,64.426,,,1927-10-14 12:00,73.76,,,1927-11-10 12:00,67.43,,,1927-12-08 12:00,75.314,,,1928-01-04 12:00,69.41,,,1928-01-31 12:00,65.39,,,1928-02-28 12:00,76.215,,,1928-03-26 12:00,72.643,,,1928-04-22 12:00,67.373,,,1928-05-20 12:00,75.775,,,1928-06-16 12:00,69.112,,,1928-07-13 12:00,63.639,,,1928-08-10 12:00,73.976,,,1928-09-06 12:00,70.774,,,1928-10-03 12:00,67.158,,,1928-10-31 12:00,76.704,,,1928-11-27 12:00,69.92,,,1928-12-25 12:00,77.799,,,1929-01-21 12:00,71.655,,,1929-02-17 12:00,67.608,,,1929-03-16 12:00,64.473,,,1929-04-13 12:00,74.953,,,1929-05-10 12:00,69.7,,,1929-06-06 12:00,63.149,,,1929-07-04 12:00,71.564,,,1929-07-31 12:00,66.107,,,1929-08-28 12:00,76.292,,,1929-09-24 12:00,73.094,,,1929-10-21 12:00,69.533,,,1929-11-17 12:00,64.322,,,1929-12-15 12:00,72.407,,,1930-01-11 12:00,65.623,,,1930-02-08 12:00,74.44,,,1930-03-07 12:00,70.568,,,1930-04-03 12:00,67.509,,,1930-04-30 12:00,63.782,,,1930-05-28 12:00,72.915,,,1930-06-24 12:00,67.046,,,1930-07-22 12:00,75.315,,,1930-08-18 12:00,70.216,,,1930-09-14 12:00,66.543,,,1930-10-11 12:00,63.554,,,1930-11-08 12:00,73.442,,,1930-12-05 12:00,68.775,,,1931-01-01 12:00,63.048,,,1931-01-29 12:00,70.898,,,1931-02-25 12:00,66.29,,,1931-03-25 12:00,75.753,,,1931-04-21 12:00,72.789,,,1931-05-18 12:00,69.442,,,1931-06-14 12:00,65.21,,,1931-07-12 12:00,73.438,,,1931-08-08 12:00,68.464,,,1931-09-04 12:00,64.272,,,1931-10-02 12:00,73.327,,,1931-10-29 12:00,70.387,,,1931-11-25 12:00,67.166,,,1931-12-22 12:00,63.127,,,1932-01-19 12:00,71.026,,,1932-02-15 12:00,66.38,,,1932-03-14 12:00,74.603,,,1932-04-10 12:00,71.282,,,1932-05-07 12:00,68.358,,,1932-06-03 12:00,65.269,,,1932-07-01 12:00,73.904,,,1932-07-28 12:00,69.855,,,1932-08-24 12:00,65.704,,,1932-09-21 12:00,73.782,,,1932-10-18 12:00,70.36,,,1932-11-14 12:00,67.321,,,1932-12-11 12:00,64.25,,,1933-01-08 12:00,72.759,,,1933-02-04 12:00,68.873,,,1933-03-03 12:00,64.804,,,1933-03-31 12:00,72.764,,,1933-04-27 12:00,69.27,,,1933-05-24 12:00,66.181,,,1933-06-20 12:00,63.252,,,1933-07-18 12:00,71.991,,,1933-08-14 12:00,68.461,,,1933-09-10 12:00,64.503,,,1933-10-08 12:00,72.408,,,1933-11-04 12:00,68.564,,,1933-12-01 12:00,65.163,,,1933-12-29 12:00,74.106,,,1934-01-25 12:00,71.028,,,1934-02-21 12:00,67.451,,,1934-03-20 12:00,63.175,,,1934-04-17 12:00,71.054,,,1934-05-14 12:00,66.95,,,1934-06-10 12:00,63.497,,,1934-07-08 12:00,72.778,,,1934-08-04 12:00,69.828,,,1934-08-31 12:00,66.31,,,1934-09-28 12:00,74.518,,,1934-10-25 12:00,69.738,,,1934-11-21 12:00,64.989,,,1934-12-19 12:00,73.8,,,1935-01-15 12:00,70.649,,,1935-02-11 12:00,67.639,,,1935-03-10 12:00,63.728,,,1935-04-07 12:00,71.911,,,1935-05-04 12:00,66.549,,,1935-06-01 12:00,74.948,,,1935-06-28 12:00,70.934,,,1935-07-25 12:00,67.793,,,1935-08-21 12:00,64.732,,,1935-09-18 12:00,74.122,,,1935-10-15 12:00,69.135,,,1935-11-11 12:00,63.043,,,1935-12-09 12:00,71.286,,
,,,,1926-10-24 12:00,76.703,,,1926-11-21 12:00,84.507,,,1926-12-18 12:00,79.277,,,1927-01-15 12:00,88.386,,,1927-02-11 12:00,85.267,,,1927-03-10 12:00,82.151,,,1927-04-06 12:00,77.829,,,1927-05-04 12:00,86.085,,,1927-05-31 12:00,80.221,,,1927-06-28 12:00,88.825,,,1927-07-25 12:00,84.657,,,1927-08-21 12:00,81.489,,,1927-09-17 12:00,78.286,,,1927-10-15 12:00,87.801,,,1927-11-11 12:00,82.085,,,1927-12-09 12:00,89.891,,,1928-01-05 12:00,83.775,,,1928-02-01 12:00,79.368,,,1928-02-29 12:00,89.959,,,1928-03-27 12:00,86.712,,,1928-04-23 12:00,82.062,,,1928-05-21 12:00,90.642,,,1928-06-17 12:00,84.068,,,1928-07-14 12:00,78.228,,,1928-08-11 12:00,88.192,,,1928-09-07 12:00,84.835,,,1928-10-04 12:00,81.517,,,1928-11-01 12:00,91.415,,,1928-11-28 12:00,85.135,,,1928-12-26 12:00,92.991,,,1929-01-22 12:00,86.375,,,1929-02-18 12:00,81.804,,,1929-03-17 12:00,78.587,,,1929-04-14 12:00,89.359,,,1929-05-11 12:00,84.597,,,1929-06-07 12:00,78.24,,,1929-07-05 12:00,86.619,,,1929-08-01 12:00,80.613,,,1929-08-29 12:00,90.562,,,1929-09-25 12:00,87.137,,,1929-10-22 12:00,83.806,,,1929-11-18 12:00,79.006,,,1929-12-16 12:00,87.429,,,1930-01-12 12:00,80.271,,,1930-02-09 12:00,88.83,,,1930-03-08 12:00,84.393,,,1930-04-04 12:00,81.221,,,1930-05-01 12:00,77.728,,,1930-05-29 12:00,87.323,,,1930-06-25 12:00,81.456,,,1930-07-23 12:00,89.773,,,1930-08-19 12:00,84.068,,,1930-09-15 12:00,79.905,,,1930-10-12 12:00,76.798,,,1930-11-09 12:00,87.087,,,1930-12-06 12:00,82.653,,,1931-01-02 12:00,76.805,,,1931-01-30 12:00,84.63,,,1931-02-26 12:00,79.411,,,1931-03-26 12:00,88.851,,,1931-04-22 12:00,85.778,,,1931-05-19 12:00,82.558,,,1931-06-15 12:00,78.408,,,1931-07-13 12:00,86.866,,,1931-08-09 12:00,81.518,,,1931-09-05 12:00,76.877,,,1931-10-03 12:00,85.93,,,1931-10-30 12:00,82.9,,,1931-11-26 12:00,79.784,,,1931-12-23 12:00,75.782,,,1932-01-20 12:00,83.816,,,1932-02-16 12:00,78.814,,,1932-03-15 12:00,86.98,,,1932-04-11 12:00,83.442,,,1932-05-08 12:00,80.501,,,1932-06-04 12:00,77.464,,,1932-07-02 12:00,86.29,,,1932-07-29 12:00,82.135,,,1932-08-25 12:00,77.784,,,1932-09-22 12:00,85.83,,,1932-10-19 12:00,82.279,,,1932-11-15 12:00,79.245,,,1932-12-12 12:00,76.207,,,1933-01-09 12:00,84.802,,,1933-02-05 12:00,80.83,,,1933-03-04 12:00,76.687,,,1933-04-01 12:00,84.631,,,1933-04-28 12:00,81.128,,,1933-05-25 12:00,78.046,,,1933-06-21 12:00,75.11,,,1933-07-19 12:00,83.852,,,1933-08-15 12:00,80.331,,,1933-09-11 12:00,76.44,,,1933-10-09 12:00,84.325,,,1933-11-05 12:00,80.552,,,1933-12-02 12:00,77.165,,,1933-12-30 12:00,85.994,,,1934-01-26 12:00,82.903,,,1934-02-22 12:00,79.435,,,1934-03-21 12:00,75.405,,,1934-04-18 12:00,83.259,,,1934-05-15 12:00,79.255,,,1934-06-11 12:00,75.771,,,1934-07-09 12:00,84.843,,,1934-08-05 12:00,81.922,,,1934-09-01 12:00,78.609,,,1934-09-29 12:00,86.843,,,1934-10-26 12:00,82.383,,,1934-11-22 12:00,77.785,,,1934-12-20 12:00,86.301,,,1935-01-16 12:00,83.047,,,1935-02-12 12:00,80.108,,,1935-03-11 12:00,76.577,,,1935-04-08 12:00,84.835,,,1935-05-05 12:00,79.844,,,1935-06-02 12:00,88.002,,,1935-06-29 12:00,83.904,,,1935-07-26 12:00,80.657,,,1935-08-22 12:00,77.717,,,1935-09-19 12:00,87.108,,,1935-10-16 12:00,82.678,,,1935-11-12 12:00,77.032,,,1935-12-10 12:00,84.998,,
,,,,1926-10-25 12:00,89.928,,,1926-11-22 12:00,97.704,,,1926-12-19 12:00,92.566,,,1927-01-16 12:00,101.285,,,1927-02-12 12:00,98.037,,,1927-03-11 12:00,95.083,,,1927-04-07 12:00,91.268,,,1927-05-05 12:00,99.628,,,1927-06-01 12:00,94.111,,,1927-06-29 12:00,102.424,,,1927-07-26 12:00,98.082,,,1927-08-22 12:00,94.782,,,1927-09-18 12:00,91.767,,,1927-10-16 12:00,101.389,,,1927-11-12 12:00,96.314,,,1927-12-10 12:00,104.143,,,1928-01-06 12:00,98.007,,,1928-02-02 12:00,93.256,,,1928-03-01 12:00,103.512,,,1928-03-28 12:00,100.456,,,1928-04-24 12:00,96.376,,,1928-05-22 12:00,105.161,,,1928-06-18 12:00,98.882,,,1928-07-15 12:00,92.84,,,1928-08-12 12:00,102.391,,,1928-09-08 12:00,98.798,,,1928-10-05 12:00,95.657,,,1928-11-02 12:00,105.817,,,1928-11-29 12:00,100.172,,,1928-12-27 12:00,108.115,,,1929-01-23 12:00,101.24,,,1929-02-19 12:00,96.138,,,1929-03-18 12:00,92.711,,,1929-04-15 12:00,103.641,,,1929-05-12 12:00,99.391,,,1929-06-08 12:00,93.427,,,1929-07-06 12:00,101.85,,,1929-08-02 12:00,95.429,,,1929-08-30 12:00,105.064,,,1929-09-26 12:00,101.3,,,1929-10-23 12:00,98.097,,,1929-11-19 12:00,93.764,,,1929-12-17 12:00,102.604,,,1930-01-13 12:00,95.318,,,1930-02-10 12:00,103.625,,,1930-03-09 12:00,98.551,,,1930-04-05 12:00,95.134,,,1930-05-02 12:00,91.831,,,1930-05-30 12:00,101.89,,,1930-06-26 12:00,96.208,,,1930-07-24 12:00,104.644,,,1930-08-20 12:00,98.391,,,1930-09-16 12:00,93.641,,,1930-10-13 12:00,90.291,,,1930-11-10 12:00,100.912,,,1930-12-07 12:00,96.787,,,1931-01-03 12:00,90.989,,,1931-01-31 12:00,98.857,,,1931-02-27 12:00,92.992,,,1931-03-27 12:00,102.32,,,1931-04-23 12:00,99.02,,,1931-05-20 12:00,95.904,,,1931-06-16 12:00,91.913,,,1931-07-14 12:00,100.677,,,1931-08-10 12:00,95.016,,,1931-09-06 12:00,89.865,,,1931-10-04 12:00,98.856,,,1931-10-31 12:00,95.629,,,1931-11-27 12:00,92.606,,,1931-12-24 12:00,88.714,,,1932-01-21 12:00,96.96,,,1932-02-17 12:00,91.598,,,1932-03-16 12:00,99.681,,,1932-04-12 12:00,95.815,,,1932-05-09 12:00,92.796,,,1932-06-05 12:00,89.82,,,1932-07-03 12:00,98.893,,,1932-07-30 12:00,94.669,,,1932-08-26 12:00,90.086,,,1932-09-23 12:00,98.086,,,1932-10-20 12:00,94.311,,,1932-11-16 12:00,91.238,,,1932-12-13 12:00,88.252,,,1933-01-10 12:00,96.991,,,1933-02-06 12:00,92.929,,,1933-03-05 12:00,88.639,,,1933-04-02 12:00,96.555,,,1933-04-29 12:00,92.982,,,1933-05-26 12:00,89.902,,,1933-06-22 12:00,86.976,,,1933-07-20 12:00,95.757,,,1933-08-16 12:00,92.212,,,1933-09-12 12:00,88.311,,,1933-10-10 12:00,96.174,,,1933-11-06 12:00,92.427,,,1933-12-03 12:00,89.071,,,1933-12-31 12:00,97.84,,,1934-01-27 12:00,94.728,,,1934-02-23 12:00,91.294,,,1934-03-22 12:00,87.414,,,1934-04-19 12:00,95.259,,,1934-05-16 12:00,91.359,,,1934-06-12 12:00,87.881,,,1934-07-10 12:00,96.784,,,1934-08-06 12:00,93.858,,,1934-09-02 12:00,90.661,,,1934-09-30 12:00,98.904,,,1934-10-27 12:00,94.708,,,1934-11-23 12:00,90.3,,,1934-12-21 12:00,98.598,,,1935-01-17 12:00,95.264,,,1935-02-13 12:00,92.324,,,1935-03-12 12:00,89.048,,,1935-04-09 12:00,97.363,,,1935-05-06 12:00,92.745,,,1935-06-03 12:00,100.747,,,1935-06-30 12:00,96.634,,,1935-07-27 12:00,93.283,,,1935-08-23 12:00,90.377,,,1935-09-20 12:00,99.711,,,1935-10-17 12:00,95.746,,,1935-11-13 12:00,90.59,,,1935-12-11 12:00,98.387,,
,,,,1926-10-26 12:00,102.723,,,1926-11-23 12:00,110.523,,,1926-12-20 12:00,105.569,,,1927-01-17 12:00,113.979,,,1927-02-13 12:00,110.598,,,1927-03-12 12:00,107.7,,,1927-04-08 12:00,104.267,,,1927-05-06 12:00,112.73,,,1927-06-02 12:00,107.621,,,1927-06-30 12:00,115.735,,,1927-07-27 12:00,111.303,,,1927-08-23 12:00,107.851,,,1927-09-19 12:00,104.91,,,1927-10-17 12:00,114.561,,,1927-11-13 12:00,110.082,,,1927-12-11 12:00,118.002,,,1928-01-07 12:00,112.025,,,1928-02-03 12:00,107.023,,,1928-03-02 12:00,116.886,,,1928-03-29 12:00,113.894,,,1928-04-25 12:00,110.284,,,1928-05-23 12:00,119.263,,,1928-06-19 12:00,113.429,,,1928-07-16 12:00,107.374,,,1928-08-13 12:00,116.518,,,1928-09-09 12:00,112.65,,,1928-10-06 12:00,109.56,,,1928-11-03 12:00,119.865,,,1928-11-30 12:00,114.895,,,1928-12-28 12:00,123.009,,,1929-01-24 12:00,116.124,,,1929-02-20 12:00,110.563,,,1929-03-19 12:00,106.826,,,1929-04-16 12:00,117.76,,,1929-05-13 12:00,113.976,,,1929-06-09 12:00,108.545,,,1929-07-07 12:00,117.087,,,1929-08-03 12:00,110.454,,,1929-08-31 12:00,119.729,,,1929-09-27 12:00,115.554,,,1929-10-24 12:00,112.356,,,1929-11-20 12:00,108.477,,,1929-12-18 12:00,117.759,,,1930-01-14 12:00,110.626,,,1930-02-11 12:00,118.728,,,1930-03-10 12:00,113.02,,,1930-04-06 12:00,109.232,,,1930-05-03 12:00,106.033,,,1930-05-31 12:00,116.504,,,1930-06-27 12:00,111.172,,,1930-07-25 12:00,119.801,,,1930-08-21 12:00,113.143,,,1930-09-17 12:00,107.764,,,1930-10-14 12:00,104.04,,,1930-11-11 12:00,114.878,,,1930-12-08 12:00,111.091,,,1931-01-04 12:00,105.523,,,1931-02-01 12:00,113.527,,,1931-02-28 12:00,107.056,,,1931-03-28 12:00,116.187,,,1931-04-24 12:00,112.531,,,1931-05-21 12:00,109.456,,,1931-06-17 12:00,105.68,,,1931-07-15 12:00,114.817,,,1931-08-11 12:00,108.961,,,1931-09-07 12:00,103.288,,,1931-10-05 12:00,112.155,,,1931-11-01 12:00,108.607,,,1931-11-28 12:00,105.625,,,1931-12-25 12:00,101.907,,,1932-01-22 12:00,110.451,,,1932-02-18 12:00,104.78,,,1932-03-17 12:00,112.77,,,1932-04-13 12:00,108.462,,,1932-05-10 12:00,105.275,,,1932-06-06 12:00,102.349,,,1932-07-04 12:00,111.714,,,1932-07-31 12:00,107.482,,,1932-08-27 12:00,102.671,,,1932-09-24 12:00,110.624,,,1932-10-21 12:00,106.518,,,1932-11-17 12:00,103.332,,,1932-12-14 12:00,100.402,,,1933-01-11 12:00,109.343,,,1933-02-07 12:00,105.223,,,1933-03-06 12:00,100.739,,,1933-04-03 12:00,108.615,,,1933-04-30 12:00,104.887,,,1933-05-27 12:00,101.778,,,1933-06-23 12:00,98.875,,,1933-07-21 12:00,107.744,,,1933-08-17 12:00,104.168,,,1933-09-13 12:00,100.197,,,1933-10-11 12:00,108.033,,,1933-11-07 12:00,104.242,,,1933-12-04 12:00,100.908,,,1934-01-01 12:00,109.67,,,1934-01-28 12:00,106.552,,,1934-02-24 12:00,103.104,,,1934-03-23 12:00,99.283,,,1934-04-20 12:00,107.123,,,1934-05-17 12:00,103.299,,,1934-06-13 12:00,99.849,,,1934-07-11 12:00,108.636,,,1934-08-07 12:00,105.694,,,1934-09-03 12:00,102.547,,,1934-10-01 12:00,110.787,,,1934-10-28 12:00,106.777,,,1934-11-24 12:00,102.554,,,1934-12-22 12:00,110.71,,,1935-01-18 12:00,107.331,,,1935-02-14 12:00,104.353,,,1935-03-13 12:00,101.222,,,1935-04-10 12:00,109.574,,,1935-05-07 12:00,105.286,,,1935-06-04 12:00,113.2,,,1935-07-01 12:00,109.132,,,1935-07-28 12:00,105.702,,,1935-08-24 12:00,102.773,,,1935-09-21 12:00,112.012,,,1935-10-18 12:00,108.4,,,1935-11-14 12:00,103.714,,,1935-12-12 12:00,111.432,,
