Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1926-10-23 12:00,209.537,,,1927-04-20 12:00,29.618,,,1927-10-24 12:00,210.292,,,1928-04-20 12:00,30.36,,,1928-10-23 12:00,210.051,,,1929-04-20 12:00,30.121,,,1929-10-23 12:00,209.811,,,1930-04-20 12:00,29.88,,,1930-10-23 12:00,209.573,,,1931-04-20 12:00,29.653,,,1931-10-24 12:00,210.327,,,1932-04-20 12:00,30.393,,,1932-10-23 12:00,210.086,,,1933-04-20 12:00,30.156,,,1933-10-23 12:00,209.848,,,1934-04-20 12:00,29.924,,,1934-10-23 12:00,209.607,,,1935-04-20 12:00,29.687,,,1935-10-24 12:00,210.359,,
,,,,1926-10-24 12:00,210.533,,,1927-04-21 12:00,30.594,,,1927-10-25 12:00,211.289,,,1928-04-21 12:00,31.336,,,1928-10-24 12:00,211.048,,,1929-04-21 12:00,31.096,,,1929-10-24 12:00,210.808,,,1930-04-21 12:00,30.855,,,1930-10-24 12:00,210.569,,,1931-04-21 12:00,30.629,,,1931-10-25 12:00,211.324,,,1932-04-21 12:00,31.368,,,1932-10-24 12:00,211.083,,,1933-04-21 12:00,31.132,,,1933-10-24 12:00,210.845,,,1934-04-21 12:00,30.9,,,1934-10-24 12:00,210.603,,,1935-04-21 12:00,30.663,,,1935-10-25 12:00,211.357,,
,,,,1926-10-25 12:00,211.529,,,1927-04-22 12:00,31.569,,,1927-10-26 12:00,212.287,,,1928-04-22 12:00,32.311,,,1928-10-25 12:00,212.045,,,1929-04-22 12:00,32.07,,,1929-10-25 12:00,211.805,,,1930-04-22 12:00,31.83,,,1930-10-25 12:00,211.567,,,1931-04-22 12:00,31.605,,,1931-10-26 12:00,212.321,,,1932-04-22 12:00,32.342,,,1932-10-25 12:00,212.081,,,1933-04-22 12:00,32.107,,,1933-10-25 12:00,211.842,,,1934-04-22 12:00,31.875,,,1934-10-25 12:00,211.6,,,1935-04-22 12:00,31.638,,,1935-10-26 12:00,212.354,,
,,,,1926-10-26 12:00,212.527,,,1927-04-23 12:00,32.543,,,1927-10-27 12:00,213.285,,,1928-04-23 12:00,33.286,,,1928-10-26 12:00,213.042,,,1929-04-23 12:00,33.044,,,1929-10-26 12:00,212.802,,,1930-04-23 12:00,32.805,,,1930-10-26 12:00,212.564,,,1931-04-23 12:00,32.58,,,1931-10-27 12:00,213.318,,,1932-04-23 12:00,33.316,,,1932-10-26 12:00,213.079,,,1933-04-23 12:00,33.081,,,1933-10-26 12:00,212.84,,,1934-04-23 12:00,32.849,,,1934-10-26 12:00,212.597,,,1935-04-23 12:00,32.612,,,1935-10-27 12:00,213.353,,
,,,,1926-10-27 12:00,213.525,,,1927-04-24 12:00,33.518,,,1927-10-28 12:00,214.284,,,1928-04-24 12:00,34.26,,,1928-10-27 12:00,214.04,,,1929-04-24 12:00,34.018,,,1929-10-27 12:00,213.801,,,1930-04-24 12:00,33.779,,,1930-10-27 12:00,213.563,,,1931-04-24 12:00,33.554,,,1931-10-28 12:00,214.316,,,1932-04-24 12:00,34.29,,,1932-10-27 12:00,214.077,,,1933-04-24 12:00,34.055,,,1933-10-27 12:00,213.838,,,1934-04-24 12:00,33.823,,,1934-10-27 12:00,213.595,,,1935-04-24 12:00,33.586,,,1935-10-28 12:00,214.352,,
,,,,1926-10-28 12:00,214.523,,,1927-04-25 12:00,34.491,,,1927-10-29 12:00,215.283,,,1928-04-25 12:00,35.233,,,1928-10-28 12:00,215.039,,,1929-04-25 12:00,34.991,,,1929-10-28 12:00,214.8,,,1930-04-25 12:00,34.753,,,1930-10-28 12:00,214.561,,,1931-04-25 12:00,34.527,,,1931-10-29 12:00,215.315,,,1932-04-25 12:00,35.263,,,1932-10-28 12:00,215.077,,,1933-04-25 12:00,35.029,,,1933-10-28 12:00,214.837,,,1934-04-25 12:00,34.796,,,1934-10-28 12:00,214.594,,,1935-04-25 12:00,34.56,,,1935-10-29 12:00,215.351,,
,,,,1926-10-29 12:00,215.522,,,1927-04-26 12:00,35.465,,,1927-10-30 12:00,216.283,,,1928-04-26 12:00,36.206,,,1928-10-29 12:00,216.038,,,1929-04-26 12:00,35.963,,,1929-10-29 12:00,215.799,,,1930-04-26 12:00,35.726,,,1930-10-29 12:00,215.56,,,1931-04-26 12:00,35.5,,,1931-10-30 12:00,216.314,,,1932-04-26 12:00,36.235,,,1932-10-29 12:00,216.076,,,1933-04-26 12:00,36.002,,,1933-10-29 12:00,215.836,,,1934-04-26 12:00,35.769,,,1934-10-29 12:00,215.593,,,1935-04-26 12:00,35.533,,,1935-10-30 12:00,216.351,,
,,,,1926-10-30 12:00,216.522,,,1927-04-27 12:00,36.437,,,1927-10-31 12:00,217.283,,,1928-04-27 12:00,37.178,,,1928-10-30 12:00,217.037,,,1929-04-27 12:00,36.935,,,1929-10-30 12:00,216.8,,,1930-04-27 12:00,36.699,,,1930-10-30 12:00,216.56,,,1931-04-27 12:00,36.473,,,1931-10-31 12:00,217.314,,,1932-04-27 12:00,37.207,,,1932-10-30 12:00,217.077,,,1933-04-27 12:00,36.975,,,1933-10-30 12:00,216.835,,,1934-04-27 12:00,36.741,,,1934-10-30 12:00,216.592,,,1935-04-27 12:00,36.505,,,1935-10-31 12:00,217.351,,
,,,,1926-10-31 12:00,217.522,,,1927-04-28 12:00,37.41,,,1927-11-01 12:00,218.284,,,1928-04-28 12:00,38.15,,,1928-10-31 12:00,218.037,,,1929-04-28 12:00,37.907,,,1929-10-31 12:00,217.8,,,1930-04-28 12:00,37.671,,,1930-10-31 12:00,217.56,,,1931-04-28 12:00,37.445,,,1931-11-01 12:00,218.314,,,1932-04-28 12:00,38.179,,,1932-10-31 12:00,218.078,,,1933-04-28 12:00,37.947,,,1933-10-31 12:00,217.835,,,1934-04-28 12:00,37.713,,,1934-10-31 12:00,217.593,,,1935-04-28 12:00,37.478,,,1935-11-01 12:00,218.352,,
,,,,1926-11-01 12:00,218.523,,,1927-04-29 12:00,38.382,,,1927-11-02 12:00,219.285,,,1928-04-29 12:00,39.121,,,1928-11-01 12:00,219.038,,,1929-04-29 12:00,38.878,,,1929-11-01 12:00,218.801,,,1930-04-29 12:00,38.643,,,1930-11-01 12:00,218.561,,,1931-04-29 12:00,38.416,,,1931-11-02 12:00,219.315,,,1932-04-29 12:00,39.15,,,1932-11-01 12:00,219.079,,,1933-04-29 12:00,38.918,,,1933-11-01 12:00,218.836,,,1934-04-29 12:00,38.684,,,1934-11-01 12:00,218.594,,,1935-04-29 12:00,38.45,,,1935-11-02 12:00,219.353,,
,,,,1926-11-02 12:00,219.525,,,1927-04-30 12:00,39.353,,,1927-11-03 12:00,220.287,,,1928-04-30 12:00,40.091,,,1928-11-02 12:00,220.039,,,1929-04-30 12:00,39.849,,,1929-11-02 12:00,219.803,,,1930-04-30 12:00,39.614,,,1930-11-02 12:00,219.562,,,1931-04-30 12:00,39.387,,,1931-11-03 12:00,220.317,,,1932-04-30 12:00,40.121,,,1932-11-02 12:00,220.081,,,1933-04-30 12:00,39.889,,,1933-11-02 12:00,219.837,,,1934-04-30 12:00,39.654,,,1934-11-02 12:00,219.595,,,1935-04-30 12:00,39.421,,,1935-11-03 12:00,220.355,,
,,,,1926-11-03 12:00,220.527,,,1927-05-01 12:00,40.324,,,1927-11-04 12:00,221.289,,,1928-05-01 12:00,41.061,,,1928-11-03 12:00,221.041,,,1929-05-01 12:00,40.819,,,1929-11-03 12:00,220.805,,,1930-05-01 12:00,40.585,,,1930-11-03 12:00,220.563,,,1931-05-01 12:00,40.357,,,1931-11-04 12:00,221.319,,,1932-05-01 12:00,41.091,,,1932-11-03 12:00,221.083,,,1933-05-01 12:00,40.86,,,1933-11-03 12:00,220.838,,,1934-05-01 12:00,40.625,,,1934-11-03 12:00,220.597,,,1935-05-01 12:00,40.392,,,1935-11-04 12:00,221.357,,
,,,,1926-11-04 12:00,221.529,,,1927-05-02 12:00,41.295,,,1927-11-05 12:00,222.291,,,1928-05-02 12:00,42.031,,,1928-11-04 12:00,222.044,,,1929-05-02 12:00,41.789,,,1929-11-04 12:00,221.808,,,1930-05-02 12:00,41.556,,,1930-11-04 12:00,221.565,,,1931-05-02 12:00,41.326,,,1931-11-05 12:00,222.322,,,1932-05-02 12:00,42.061,,,1932-11-04 12:00,222.086,,,1933-05-02 12:00,41.83,,,1933-11-04 12:00,221.841,,,1934-05-02 12:00,41.594,,,1934-11-04 12:00,221.6,,,1935-05-02 12:00,41.362,,,1935-11-05 12:00,222.36,,
,,,,1926-11-05 12:00,222.532,,,1927-05-03 12:00,42.265,,,1927-11-06 12:00,223.294,,,1928-05-03 12:00,43.0,,,1928-11-05 12:00,223.047,,,1929-05-03 12:00,42.758,,,1929-11-05 12:00,222.811,,,1930-05-03 12:00,42.525,,,1930-11-05 12:00,222.567,,,1931-05-03 12:00,42.296,,,1931-11-06 12:00,223.325,,,1932-05-03 12:00,43.031,,,1932-11-05 12:00,223.089,,,1933-05-03 12:00,42.799,,,1933-11-05 12:00,222.843,,,1934-05-03 12:00,42.564,,,1934-11-05 12:00,222.603,,,1935-05-03 12:00,42.332,,,1935-11-06 12:00,223.363,,
,,,,1926-11-06 12:00,223.536,,,1927-05-04 12:00,43.234,,,1927-11-07 12:00,224.297,,,1928-05-04 12:00,43.968,,,1928-11-06 12:00,224.051,,,1929-05-04 12:00,43.727,,,1929-11-06 12:00,223.815,,,1930-05-04 12:00,43.494,,,1930-11-06 12:00,223.57,,,1931-05-04 12:00,43.264,,,1931-11-07 12:00,224.329,,,1932-05-04 12:00,44.0,,,1932-11-06 12:00,224.093,,,1933-05-04 12:00,43.768,,,1933-11-06 12:00,223.847,,,1934-05-04 12:00,43.532,,,1934-11-06 12:00,223.606,,,1935-05-04 12:00,43.302,,,1935-11-07 12:00,224.366,,
,,,,1926-11-07 12:00,224.54,,,1927-05-05 12:00,44.203,,,1927-11-08 12:00,225.301,,,1928-05-05 12:00,44.936,,,1928-11-07 12:00,225.055,,,1929-05-05 12:00,44.696,,,1929-11-07 12:00,224.819,,,1930-05-05 12:00,44.463,,,1930-11-07 12:00,224.573,,,1931-05-05 12:00,44.233,,,1931-11-08 12:00,225.334,,,1932-05-05 12:00,44.969,,,1932-11-07 12:00,225.097,,,1933-05-05 12:00,44.736,,,1933-11-07 12:00,224.85,,,1934-05-05 12:00,44.501,,,1934-11-07 12:00,224.61,,,1935-05-05 12:00,44.271,,,1935-11-08 12:00,225.37,,
,,,,1926-11-08 12:00,225.545,,,1927-05-06 12:00,45.172,,,1927-11-09 12:00,226.305,,,1928-05-06 12:00,45.904,,,1928-11-08 12:00,226.06,,,1929-05-06 12:00,45.664,,,1929-11-08 12:00,225.824,,,1930-05-06 12:00,45.431,,,1930-11-08 12:00,225.577,,,1931-05-06 12:00,45.201,,,1931-11-09 12:00,226.339,,,1932-05-06 12:00,45.937,,,1932-11-08 12:00,226.101,,,1933-05-06 12:00,45.703,,,1933-11-08 12:00,225.855,,,1934-05-06 12:00,45.469,,,1934-11-08 12:00,225.615,,,1935-05-06 12:00,45.24,,,1935-11-09 12:00,226.374,,
,,,,1926-11-09 12:00,226.55,,,1927-05-07 12:00,46.14,,,1927-11-10 12:00,227.31,,,1928-05-07 12:00,46.871,,,1928-11-09 12:00,227.065,,,1929-05-07 12:00,46.632,,,1929-11-09 12:00,226.829,,,1930-05-07 12:00,46.399,,,1930-11-09 12:00,226.582,,,1931-05-07 12:00,46.168,,,1931-11-10 12:00,227.344,,,1932-05-07 12:00,46.904,,,1932-11-09 12:00,227.106,,,1933-05-07 12:00,46.67,,,1933-11-09 12:00,226.859,,,1934-05-07 12:00,46.437,,,1934-11-09 12:00,226.62,,,1935-05-07 12:00,46.208,,,1935-11-10 12:00,227.379,,
,,,,1926-11-10 12:00,227.555,,,1927-05-08 12:00,47.107,,,1927-11-11 12:00,228.315,,,1928-05-08 12:00,47.837,,,1928-11-10 12:00,228.071,,,1929-05-08 12:00,47.6,,,1929-11-10 12:00,227.834,,,1930-05-08 12:00,47.366,,,1930-11-10 12:00,227.587,,,1931-05-08 12:00,47.136,,,1931-11-11 12:00,228.35,,,1932-05-08 12:00,47.872,,,1932-11-10 12:00,228.111,,,1933-05-08 12:00,47.637,,,1933-11-10 12:00,227.865,,,1934-05-08 12:00,47.404,,,1934-11-10 12:00,227.626,,,1935-05-08 12:00,47.175,,,1935-11-11 12:00,228.384,,
,,,,1926-11-11 12:00,228.561,,,1927-05-09 12:00,48.074,,,1927-11-12 12:00,229.321,,,1928-05-09 12:00,48.804,,,1928-11-11 12:00,229.077,,,1929-05-09 12:00,48.567,,,1929-11-11 12:00,228.84,,,1930-05-09 12:00,48.332,,,1930-11-11 12:00,228.592,,,1931-05-09 12:00,48.102,,,1931-11-12 12:00,229.357,,,1932-05-09 12:00,48.838,,,1932-11-11 12:00,229.117,,,1933-05-09 12:00,48.603,,,1933-11-11 12:00,228.871,,,1934-05-09 12:00,48.371,,,1934-11-11 12:00,228.632,,,1935-05-09 12:00,48.142,,,1935-11-12 12:00,229.39,,
,,,,1926-11-12 12:00,229.567,,,1927-05-10 12:00,49.04,,,1927-11-13 12:00,230.327,,,1928-05-10 12:00,49.77,,,1928-11-12 12:00,230.084,,,1929-05-10 12:00,49.533,,,1929-11-12 12:00,229.846,,,1930-05-10 12:00,49.298,,,1930-11-12 12:00,229.598,,,1931-05-10 12:00,49.069,,,1931-11-13 12:00,230.363,,,1932-05-10 12:00,49.805,,,1932-11-12 12:00,230.123,,,1933-05-10 12:00,49.569,,,1933-11-12 12:00,229.877,,,1934-05-10 12:00,49.338,,,1934-11-12 12:00,229.638,,,1935-05-10 12:00,49.109,,,1935-11-13 12:00,230.396,,
,,,,1926-11-13 12:00,230.574,,,1927-05-11 12:00,50.006,,,1927-11-14 12:00,231.334,,,1928-05-11 12:00,50.735,,,1928-11-13 12:00,231.091,,,1929-05-11 12:00,50.499,,,1929-11-13 12:00,230.852,,,1930-05-11 12:00,50.263,,,1930-11-13 12:00,230.605,,,1931-05-11 12:00,50.035,,,1931-11-14 12:00,231.371,,,1932-05-11 12:00,50.771,,,1932-11-13 12:00,231.129,,,1933-05-11 12:00,50.534,,,1933-11-13 12:00,230.884,,,1934-05-11 12:00,50.304,,,1934-11-13 12:00,230.645,,,1935-05-11 12:00,50.075,,,1935-11-14 12:00,231.403,,
,,,,1926-11-14 12:00,231.58,,,1927-05-12 12:00,50.971,,,1927-11-15 12:00,232.341,,,1928-05-12 12:00,51.7,,,1928-11-14 12:00,232.099,,,1929-05-12 12:00,51.465,,,1929-11-14 12:00,231.859,,,1930-05-12 12:00,51.228,,,1930-11-14 12:00,231.612,,,1931-05-12 12:00,51.001,,,1931-11-15 12:00,232.378,,,1932-05-12 12:00,51.736,,,1932-11-14 12:00,232.136,,,1933-05-12 12:00,51.499,,,1933-11-14 12:00,231.892,,,1934-05-12 12:00,51.269,,,1934-11-14 12:00,231.652,,,1935-05-12 12:00,51.04,,,1935-11-15 12:00,232.41,,
,,,,1926-11-15 12:00,232.588,,,1927-05-13 12:00,51.936,,,1927-11-16 12:00,233.349,,,1928-05-13 12:00,52.665,,,1928-11-15 12:00,233.107,,,1929-05-13 12:00,52.43,,,1929-11-15 12:00,232.866,,,1930-05-13 12:00,52.193,,,1930-11-15 12:00,232.62,,,1931-05-13 12:00,51.966,,,1931-11-16 12:00,233.386,,,1932-05-13 12:00,52.701,,,1932-11-15 12:00,233.144,,,1933-05-13 12:00,52.464,,,1933-11-15 12:00,232.9,,,1934-05-13 12:00,52.235,,,1934-11-15 12:00,232.659,,,1935-05-13 12:00,52.005,,,1935-11-16 12:00,233.418,,
,,,,1926-11-16 12:00,233.595,,,1927-05-14 12:00,52.9,,,1927-11-17 12:00,234.357,,,1928-05-14 12:00,53.63,,,1928-11-16 12:00,234.116,,,1929-05-14 12:00,53.395,,,1929-11-16 12:00,233.874,,,1930-05-14 12:00,53.157,,,1930-11-16 12:00,233.628,,,1931-05-14 12:00,52.931,,,1931-11-17 12:00,234.395,,,1932-05-14 12:00,53.665,,,1932-11-16 12:00,234.152,,,1933-05-14 12:00,53.428,,,1933-11-16 12:00,233.908,,,1934-05-14 12:00,53.2,,,1934-11-16 12:00,233.667,,,1935-05-14 12:00,52.969,,,1935-11-17 12:00,234.427,,
,,,,1926-11-17 12:00,234.603,,,1927-05-15 12:00,53.864,,,1927-11-18 12:00,235.366,,,1928-05-15 12:00,54.594,,,1928-11-17 12:00,235.124,,,1929-05-15 12:00,54.359,,,1929-11-17 12:00,234.882,,,1930-05-15 12:00,54.121,,,1930-11-17 12:00,234.636,,,1931-05-15 12:00,53.895,,,1931-11-18 12:00,235.403,,,1932-05-15 12:00,54.629,,,1932-11-17 12:00,235.16,,,1933-05-15 12:00,54.392,,,1933-11-17 12:00,234.917,,,1934-05-15 12:00,54.164,,,1934-11-17 12:00,234.675,,,1935-05-15 12:00,53.933,,,1935-11-18 12:00,235.435,,
,,,,1926-11-18 12:00,235.612,,,1927-05-16 12:00,54.828,,,1927-11-19 12:00,236.375,,,1928-05-16 12:00,55.558,,,1928-11-18 12:00,236.134,,,1929-05-16 12:00,55.323,,,1929-11-18 12:00,235.891,,,1930-05-16 12:00,55.085,,,1930-11-18 12:00,235.646,,,1931-05-16 12:00,54.86,,,1931-11-19 12:00,236.412,,,1932-05-16 12:00,55.592,,,1932-11-18 12:00,236.169,,,1933-05-16 12:00,55.355,,,1933-11-18 12:00,235.927,,,1934-05-16 12:00,55.128,,,1934-11-18 12:00,235.684,,,1935-05-16 12:00,54.897,,,1935-11-19 12:00,236.445,,
,,,,1926-11-19 12:00,236.621,,,1927-05-17 12:00,55.791,,,1927-11-20 12:00,237.385,,,1928-05-17 12:00,56.521,,,1928-11-19 12:00,237.143,,,1929-05-17 12:00,56.286,,,1929-11-19 12:00,236.9,,,1930-05-17 12:00,56.048,,,1930-11-19 12:00,236.655,,,1931-05-17 12:00,55.823,,,1931-11-20 12:00,237.421,,,1932-05-17 12:00,56.555,,,1932-11-19 12:00,237.178,,,1933-05-17 12:00,56.318,,,1933-11-19 12:00,236.937,,,1934-05-17 12:00,56.092,,,1934-11-19 12:00,236.693,,,1935-05-17 12:00,55.86,,,1935-11-20 12:00,237.454,,
,,,,1926-11-20 12:00,237.63,,,1927-05-18 12:00,56.754,,,1927-11-21 12:00,238.395,,,1928-05-18 12:00,57.484,,,1928-11-20 12:00,238.153,,,1929-05-18 12:00,57.249,,,1929-11-20 12:00,237.909,,,1930-05-18 12:00,57.011,,,1930-11-20 12:00,237.665,,,1931-05-18 12:00,56.787,,,1931-11-21 12:00,238.431,,,1932-05-18 12:00,57.517,,,1932-11-20 12:00,238.188,,,1933-05-18 12:00,57.281,,,1933-11-20 12:00,237.947,,,1934-05-18 12:00,57.055,,,1934-11-20 12:00,237.702,,,1935-05-18 12:00,56.823,,,1935-11-21 12:00,238.465,,
,,,,1926-11-21 12:00,238.639,,,1927-05-19 12:00,57.716,,,1927-11-22 12:00,239.406,,,1928-05-19 12:00,58.447,,,1928-11-21 12:00,239.164,,,1929-05-19 12:00,58.211,,,1929-11-21 12:00,238.919,,,1930-05-19 12:00,57.973,,,1930-11-21 12:00,238.676,,,1931-05-19 12:00,57.75,,,1931-11-22 12:00,239.441,,,1932-05-19 12:00,58.479,,,1932-11-21 12:00,239.199,,,1933-05-19 12:00,58.244,,,1933-11-21 12:00,238.957,,,1934-05-19 12:00,58.018,,,1934-11-21 12:00,238.712,,,1935-05-19 12:00,57.785,,,1935-11-22 12:00,239.475,,
,,,,1926-11-22 12:00,239.65,,,1927-05-20 12:00,58.678,,,1927-11-23 12:00,240.417,,,1928-05-20 12:00,59.409,,,1928-11-22 12:00,240.174,,,1929-05-20 12:00,59.173,,,1929-11-22 12:00,239.93,,,1930-05-20 12:00,58.936,,,1930-11-22 12:00,239.687,,,1931-05-20 12:00,58.712,,,1931-11-23 12:00,240.452,,,1932-05-20 12:00,59.44,,,1932-11-22 12:00,240.209,,,1933-05-20 12:00,59.206,,,1933-11-22 12:00,239.968,,,1934-05-20 12:00,58.98,,,1934-11-22 12:00,239.722,,,1935-05-20 12:00,58.747,,,1935-11-23 12:00,240.487,,
,,,,1926-11-23 12:00,240.66,,,1927-05-21 12:00,59.64,,,1927-11-24 12:00,241.429,,,1928-05-21 12:00,60.371,,,1928-11-23 12:00,241.185,,,1929-05-21 12:00,60.134,,,1929-11-23 12:00,240.941,,,1930-05-21 12:00,59.897,,,1930-11-23 12:00,240.698,,,1931-05-21 12:00,59.675,,,1931-11-24 12:00,241.462,,,1932-05-21 12:00,60.402,,,1932-11-23 12:00,241.221,,,1933-05-21 12:00,60.168,,,1933-11-23 12:00,240.979,,,1934-05-21 12:00,59.942,,,1934-11-23 12:00,240.733,,,1935-05-21 12:00,59.709,,,1935-11-24 12:00,241.498,,
,,,,1926-11-24 12:00,241.671,,,1927-05-22 12:00,60.601,,,1927-11-25 12:00,242.441,,,1928-05-22 12:00,61.333,,,1928-11-24 12:00,242.196,,,1929-05-22 12:00,61.095,,,1929-11-24 12:00,241.952,,,1930-05-22 12:00,60.859,,,1930-11-24 12:00,241.709,,,1931-05-22 12:00,60.637,,,1931-11-25 12:00,242.474,,,1932-05-22 12:00,61.363,,,1932-11-24 12:00,242.232,,,1933-05-22 12:00,61.13,,,1933-11-24 12:00,241.991,,,1934-05-22 12:00,60.904,,,1934-11-24 12:00,241.744,,,1935-05-22 12:00,60.67,,,1935-11-25 12:00,242.51,,
,,,,1926-11-25 12:00,242.683,,,1927-05-23 12:00,61.562,,,1927-11-26 12:00,243.453,,,1928-05-23 12:00,62.294,,,1928-11-25 12:00,243.208,,,1929-05-23 12:00,62.056,,,1929-11-25 12:00,242.964,,,1930-05-23 12:00,61.82,,,1930-11-25 12:00,242.721,,,1931-05-23 12:00,61.598,,,1931-11-26 12:00,243.485,,,1932-05-23 12:00,62.323,,,1932-11-25 12:00,243.245,,,1933-05-23 12:00,62.091,,,1933-11-25 12:00,243.003,,,1934-05-23 12:00,61.865,,,1934-11-25 12:00,242.755,,,1935-05-23 12:00,61.631,,,1935-11-26 12:00,243.523,,
