Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice,Timestamp,G.Sun,HighPrice,LowPrice
,,,,1926-11-26 12:00,243.695,,,1927-05-24 12:00,62.523,,,1927-11-27 12:00,244.466,,,1928-05-24 12:00,63.255,,,1928-11-26 12:00,244.219,,,1929-05-24 12:00,63.016,,,1929-11-26 12:00,243.976,,,1930-05-24 12:00,62.781,,,1930-11-26 12:00,243.734,,,1931-05-24 12:00,62.559,,,1931-11-27 12:00,244.497,,,1932-05-24 12:00,63.284,,,1932-11-26 12:00,244.257,,,1933-05-24 12:00,63.052,,,1933-11-26 12:00,244.015,,,1934-05-24 12:00,62.825,,,1934-11-26 12:00,243.767,,,1935-05-24 12:00,62.592,,,1935-11-27 12:00,244.535,,
,,,,1926-11-27 12:00,244.707,,,1927-05-25 12:00,63.484,,,1927-11-28 12:00,245.479,,,1928-05-25 12:00,64.215,,,1928-11-27 12:00,245.232,,,1929-05-25 12:00,63.976,,,1929-11-27 12:00,244.989,,,1930-05-25 12:00,63.742,,,1930-11-27 12:00,244.746,,,1931-05-25 12:00,63.519,,,1931-11-28 12:00,245.51,,,1932-05-25 12:00,64.244,,,1932-11-27 12:00,245.27,,,1933-05-25 12:00,64.013,,,1933-11-27 12:00,245.027,,,1934-05-25 12:00,63.785,,,1934-11-27 12:00,244.779,,,1935-05-25 12:00,63.552,,,1935-11-28 12:00,245.549,,
,,,,1926-11-28 12:00,245.72,,,1927-05-26 12:00,64.444,,,1927-11-29 12:00,246.492,,,1928-05-26 12:00,65.175,,,1928-11-28 12:00,246.244,,,1929-05-26 12:00,64.936,,,1929-11-28 12:00,246.002,,,1930-05-26 12:00,64.703,,,1930-11-28 12:00,245.759,,,1931-05-26 12:00,64.479,,,1931-11-29 12:00,246.522,,,1932-05-26 12:00,65.203,,,1932-11-28 12:00,246.284,,,1933-05-26 12:00,64.973,,,1933-11-28 12:00,246.04,,,1934-05-26 12:00,64.745,,,1934-11-28 12:00,245.792,,,1935-05-26 12:00,64.513,,,1935-11-29 12:00,246.562,,
,,,,1926-11-29 12:00,246.733,,,1927-05-27 12:00,65.404,,,1927-11-30 12:00,247.506,,,1928-05-27 12:00,66.135,,,1928-11-29 12:00,247.257,,,1929-05-27 12:00,65.895,,,1929-11-29 12:00,247.016,,,1930-05-27 12:00,65.663,,,1930-11-29 12:00,246.772,,,1931-05-27 12:00,65.439,,,1931-11-30 12:00,247.536,,,1932-05-27 12:00,66.163,,,1932-11-29 12:00,247.297,,,1933-05-27 12:00,65.933,,,1933-11-29 12:00,247.052,,,1934-05-27 12:00,65.704,,,1934-11-29 12:00,246.805,,,1935-05-27 12:00,65.473,,,1935-11-30 12:00,247.576,,
,,,,1926-11-30 12:00,247.746,,,1927-05-28 12:00,66.364,,,1927-12-01 12:00,248.519,,,1928-05-28 12:00,67.094,,,1928-11-30 12:00,248.271,,,1929-05-28 12:00,66.855,,,1929-11-30 12:00,248.03,,,1930-05-28 12:00,66.623,,,1930-11-30 12:00,247.785,,,1931-05-28 12:00,66.398,,,1931-12-01 12:00,248.549,,,1932-05-28 12:00,67.122,,,1932-11-30 12:00,248.311,,,1933-05-28 12:00,66.892,,,1933-11-30 12:00,248.066,,,1934-05-28 12:00,66.664,,,1934-11-30 12:00,247.818,,,1935-05-28 12:00,66.432,,,1935-12-01 12:00,248.59,,
,,,,1926-12-01 12:00,248.76,,,1927-05-29 12:00,67.324,,,1927-12-02 12:00,249.533,,,1928-05-29 12:00,68.053,,,1928-12-01 12:00,249.284,,,1929-05-29 12:00,67.814,,,1929-12-01 12:00,249.044,,,1930-05-29 12:00,67.582,,,1930-12-01 12:00,248.798,,,1931-05-29 12:00,67.357,,,1931-12-02 12:00,249.563,,,1932-05-29 12:00,68.081,,,1932-12-01 12:00,249.326,,,1933-05-29 12:00,67.852,,,1933-12-01 12:00,249.079,,,1934-05-29 12:00,67.622,,,1934-12-01 12:00,248.832,,,1935-05-29 12:00,67.392,,,1935-12-02 12:00,249.604,,
,,,,1926-12-02 12:00,249.775,,,1927-05-30 12:00,68.283,,,1927-12-03 12:00,250.547,,,1928-05-30 12:00,69.011,,,1928-12-02 12:00,250.299,,,1929-05-30 12:00,68.772,,,1929-12-02 12:00,250.059,,,1930-05-30 12:00,68.541,,,1930-12-02 12:00,249.812,,,1931-05-30 12:00,68.315,,,1931-12-03 12:00,250.577,,,1932-05-30 12:00,69.04,,,1932-12-02 12:00,250.34,,,1933-05-30 12:00,68.81,,,1933-12-02 12:00,250.093,,,1934-05-30 12:00,68.581,,,1934-12-02 12:00,249.847,,,1935-05-30 12:00,68.351,,,1935-12-03 12:00,250.618,,
,,,,1926-12-03 12:00,250.789,,,1927-05-31 12:00,69.242,,,1927-12-04 12:00,251.562,,,1928-05-31 12:00,69.969,,,1928-12-03 12:00,251.313,,,1929-05-31 12:00,69.731,,,1929-12-03 12:00,251.073,,,1930-05-31 12:00,69.5,,,1930-12-03 12:00,250.826,,,1931-05-31 12:00,69.274,,,1931-12-04 12:00,251.592,,,1932-05-31 12:00,69.999,,,1932-12-03 12:00,251.355,,,1933-05-31 12:00,69.769,,,1933-12-03 12:00,251.107,,,1934-05-31 12:00,69.539,,,1934-12-03 12:00,250.861,,,1935-05-31 12:00,69.31,,,1935-12-04 12:00,251.633,,
,,,,1926-12-04 12:00,251.805,,,1927-06-01 12:00,70.201,,,1927-12-05 12:00,252.576,,,1928-06-01 12:00,70.927,,,1928-12-04 12:00,252.328,,,1929-06-01 12:00,70.689,,,1929-12-04 12:00,252.089,,,1930-06-01 12:00,70.459,,,1930-12-04 12:00,251.841,,,1931-06-01 12:00,70.232,,,1931-12-05 12:00,252.607,,,1932-06-01 12:00,70.957,,,1932-12-04 12:00,252.37,,,1933-06-01 12:00,70.727,,,1933-12-04 12:00,252.122,,,1934-06-01 12:00,70.497,,,1934-12-04 12:00,251.876,,,1935-06-01 12:00,70.269,,,1935-12-05 12:00,252.648,,
,,,,1926-12-05 12:00,252.82,,,1927-06-02 12:00,71.159,,,1927-12-06 12:00,253.591,,,1928-06-02 12:00,71.884,,,1928-12-05 12:00,253.343,,,1929-06-02 12:00,71.647,,,1929-12-05 12:00,253.104,,,1930-06-02 12:00,71.417,,,1930-12-05 12:00,252.855,,,1931-06-02 12:00,71.189,,,1931-12-06 12:00,253.623,,,1932-06-02 12:00,71.915,,,1932-12-05 12:00,253.385,,,1933-06-02 12:00,71.685,,,1933-12-05 12:00,253.137,,,1934-06-02 12:00,71.455,,,1934-12-05 12:00,252.892,,,1935-06-02 12:00,71.227,,,1935-12-06 12:00,253.663,,
,,,,1926-12-06 12:00,253.836,,,1927-06-03 12:00,72.117,,,1927-12-07 12:00,254.606,,,1928-06-03 12:00,72.842,,,1928-12-06 12:00,254.359,,,1929-06-03 12:00,72.605,,,1929-12-06 12:00,254.12,,,1930-06-03 12:00,72.375,,,1930-12-06 12:00,253.87,,,1931-06-03 12:00,72.147,,,1931-12-07 12:00,254.639,,,1932-06-03 12:00,72.873,,,1932-12-06 12:00,254.4,,,1933-06-03 12:00,72.642,,,1933-12-06 12:00,254.152,,,1934-06-03 12:00,72.412,,,1934-12-06 12:00,253.908,,,1935-06-03 12:00,72.185,,,1935-12-07 12:00,254.678,,
,,,,1926-12-07 12:00,254.852,,,1927-06-04 12:00,73.075,,,1927-12-08 12:00,255.622,,,1928-06-04 12:00,73.798,,,1928-12-07 12:00,255.375,,,1929-06-04 12:00,73.562,,,1929-12-07 12:00,255.135,,,1930-06-04 12:00,73.332,,,1930-12-07 12:00,254.885,,,1931-06-04 12:00,73.104,,,1931-12-08 12:00,255.655,,,1932-06-04 12:00,73.83,,,1932-12-07 12:00,255.416,,,1933-06-04 12:00,73.599,,,1933-12-07 12:00,255.167,,,1934-06-04 12:00,73.37,,,1934-12-07 12:00,254.924,,,1935-06-04 12:00,73.143,,,1935-12-08 12:00,255.694,,
,,,,1926-12-08 12:00,255.868,,,1927-06-05 12:00,74.032,,,1927-12-09 12:00,256.638,,,1928-06-05 12:00,74.755,,,1928-12-08 12:00,256.391,,,1929-06-05 12:00,74.52,,,1929-12-08 12:00,256.151,,,1930-06-05 12:00,74.289,,,1930-12-08 12:00,255.901,,,1931-06-05 12:00,74.061,,,1931-12-09 12:00,256.671,,,1932-06-05 12:00,74.788,,,1932-12-08 12:00,256.432,,,1933-06-05 12:00,74.556,,,1933-12-08 12:00,256.183,,,1934-06-05 12:00,74.327,,,1934-12-08 12:00,255.94,,,1935-06-05 12:00,74.101,,,1935-12-09 12:00,256.709,,
,,,,1926-12-09 12:00,256.884,,,1927-06-06 12:00,74.989,,,1927-12-10 12:00,257.654,,,1928-06-06 12:00,75.712,,,1928-12-09 12:00,257.407,,,1929-06-06 12:00,75.477,,,1929-12-09 12:00,257.167,,,1930-06-06 12:00,75.246,,,1930-12-09 12:00,256.917,,,1931-06-06 12:00,75.018,,,1931-12-10 12:00,257.688,,,1932-06-06 12:00,75.745,,,1932-12-09 12:00,257.448,,,1933-06-06 12:00,75.512,,,1933-12-09 12:00,257.199,,,1934-06-06 12:00,75.284,,,1934-12-09 12:00,256.956,,,1935-06-06 12:00,75.058,,,1935-12-10 12:00,257.725,,
,,,,1926-12-10 12:00,257.9,,,1927-06-07 12:00,75.946,,,1927-12-11 12:00,258.67,,,1928-06-07 12:00,76.668,,,1928-12-10 12:00,258.424,,,1929-06-07 12:00,76.434,,,1929-12-10 12:00,258.184,,,1930-06-07 12:00,76.203,,,1930-12-10 12:00,257.933,,,1931-06-07 12:00,75.974,,,1931-12-11 12:00,258.705,,,1932-06-07 12:00,76.702,,,1932-12-10 12:00,258.464,,,1933-06-07 12:00,76.468,,,1933-12-10 12:00,258.216,,,1934-06-07 12:00,76.241,,,1934-12-10 12:00,257.973,,,1935-06-07 12:00,76.015,,,1935-12-11 12:00,258.742,,
,,,,1926-12-11 12:00,258.917,,,1927-06-08 12:00,76.902,,,1927-12-12 12:00,259.686,,,1928-06-08 12:00,77.624,,,1928-12-11 12:00,259.441,,,1929-06-08 12:00,77.391,,,1929-12-11 12:00,259.2,,,1930-06-08 12:00,77.159,,,1930-12-11 12:00,258.949,,,1931-06-08 12:00,76.931,,,1931-12-12 12:00,259.722,,,1932-06-08 12:00,77.658,,,1932-12-11 12:00,259.48,,,1933-06-08 12:00,77.424,,,1933-12-11 12:00,259.232,,,1934-06-08 12:00,77.197,,,1934-12-11 12:00,258.99,,,1935-06-08 12:00,76.971,,,1935-12-12 12:00,259.758,,
,,,,1926-12-12 12:00,259.934,,,1927-06-09 12:00,77.858,,,1927-12-13 12:00,260.703,,,1928-06-09 12:00,78.58,,,1928-12-12 12:00,260.459,,,1929-06-09 12:00,78.348,,,1929-12-12 12:00,260.217,,,1930-06-09 12:00,78.115,,,1930-12-12 12:00,259.966,,,1931-06-09 12:00,77.887,,,1931-12-13 12:00,260.739,,,1932-06-09 12:00,78.614,,,1932-12-12 12:00,260.497,,,1933-06-09 12:00,78.38,,,1933-12-12 12:00,260.249,,,1934-06-09 12:00,78.154,,,1934-12-12 12:00,260.007,,,1935-06-09 12:00,77.927,,,1935-12-13 12:00,260.775,,
,,,,1926-12-13 12:00,260.951,,,1927-06-10 12:00,78.814,,,1927-12-14 12:00,261.72,,,1928-06-10 12:00,79.536,,,1928-12-13 12:00,261.476,,,1929-06-10 12:00,79.304,,,1929-12-13 12:00,261.234,,,1930-06-10 12:00,79.07,,,1930-12-13 12:00,260.983,,,1931-06-10 12:00,78.843,,,1931-12-14 12:00,261.757,,,1932-06-10 12:00,79.57,,,1932-12-13 12:00,261.514,,,1933-06-10 12:00,79.336,,,1933-12-13 12:00,261.267,,,1934-06-10 12:00,79.11,,,1934-12-13 12:00,261.024,,,1935-06-10 12:00,78.883,,,1935-12-14 12:00,261.792,,
,,,,1926-12-14 12:00,261.968,,,1927-06-11 12:00,79.77,,,1927-12-15 12:00,262.737,,,1928-06-11 12:00,80.491,,,1928-12-14 12:00,262.494,,,1929-06-11 12:00,80.26,,,1929-12-14 12:00,262.251,,,1930-06-11 12:00,80.026,,,1930-12-14 12:00,262.0,,,1931-06-11 12:00,79.799,,,1931-12-15 12:00,262.774,,,1932-06-11 12:00,80.526,,,1932-12-14 12:00,262.531,,,1933-06-11 12:00,80.291,,,1933-12-14 12:00,262.284,,,1934-06-11 12:00,80.066,,,1934-12-14 12:00,262.041,,,1935-06-11 12:00,79.839,,,1935-12-15 12:00,262.809,,
,,,,1926-12-15 12:00,262.985,,,1927-06-12 12:00,80.725,,,1927-12-16 12:00,263.755,,,1928-06-12 12:00,81.447,,,1928-12-15 12:00,263.512,,,1929-06-12 12:00,81.216,,,1929-12-15 12:00,263.268,,,1930-06-12 12:00,80.981,,,1930-12-15 12:00,263.018,,,1931-06-12 12:00,80.755,,,1931-12-16 12:00,263.792,,,1932-06-12 12:00,81.481,,,1932-12-15 12:00,263.548,,,1933-06-12 12:00,81.246,,,1933-12-15 12:00,263.302,,,1934-06-12 12:00,81.022,,,1934-12-15 12:00,263.058,,,1935-06-12 12:00,80.794,,,1935-12-16 12:00,263.827,,
,,,,1926-12-16 12:00,264.002,,,1927-06-13 12:00,81.68,,,1927-12-17 12:00,264.773,,,1928-06-13 12:00,82.402,,,1928-12-16 12:00,264.53,,,1929-06-13 12:00,82.171,,,1929-12-16 12:00,264.285,,,1930-06-13 12:00,81.936,,,1930-12-16 12:00,264.036,,,1931-06-13 12:00,81.711,,,1931-12-17 12:00,264.81,,,1932-06-13 12:00,82.436,,,1932-12-16 12:00,264.566,,,1933-06-13 12:00,82.201,,,1933-12-16 12:00,264.32,,,1934-06-13 12:00,81.978,,,1934-12-16 12:00,264.076,,,1935-06-13 12:00,81.749,,,1935-12-17 12:00,264.845,,
,,,,1926-12-17 12:00,265.02,,,1927-06-14 12:00,82.635,,,1927-12-18 12:00,265.791,,,1928-06-14 12:00,83.357,,,1928-12-17 12:00,265.548,,,1929-06-14 12:00,83.126,,,1929-12-17 12:00,265.303,,,1930-06-14 12:00,82.891,,,1930-12-17 12:00,265.054,,,1931-06-14 12:00,82.666,,,1931-12-18 12:00,265.828,,,1932-06-14 12:00,83.391,,,1932-12-17 12:00,265.583,,,1933-06-14 12:00,83.156,,,1933-12-17 12:00,265.339,,,1934-06-14 12:00,82.934,,,1934-12-17 12:00,265.093,,,1935-06-14 12:00,82.704,,,1935-12-18 12:00,265.863,,
,,,,1926-12-18 12:00,266.037,,,1927-06-15 12:00,83.59,,,1927-12-19 12:00,266.809,,,1928-06-15 12:00,84.313,,,1928-12-18 12:00,266.566,,,1929-06-15 12:00,84.081,,,1929-12-18 12:00,266.32,,,1930-06-15 12:00,83.846,,,1930-12-18 12:00,266.073,,,1931-06-15 12:00,83.622,,,1931-12-19 12:00,266.846,,,1932-06-15 12:00,84.346,,,1932-12-18 12:00,266.601,,,1933-06-15 12:00,84.111,,,1933-12-18 12:00,266.357,,,1934-06-15 12:00,83.889,,,1934-12-18 12:00,266.111,,,1935-06-15 12:00,83.659,,,1935-12-19 12:00,266.881,,
,,,,1926-12-19 12:00,267.055,,,1927-06-16 12:00,84.544,,,1927-12-20 12:00,267.828,,,1928-06-16 12:00,85.268,,,1928-12-19 12:00,267.585,,,1929-06-16 12:00,85.036,,,1929-12-19 12:00,267.338,,,1930-06-16 12:00,84.801,,,1930-12-19 12:00,267.091,,,1931-06-16 12:00,84.577,,,1931-12-20 12:00,267.864,,,1932-06-16 12:00,85.3,,,1932-12-19 12:00,267.619,,,1933-06-16 12:00,85.066,,,1933-12-19 12:00,267.376,,,1934-06-16 12:00,84.844,,,1934-12-19 12:00,267.129,,,1935-06-16 12:00,84.614,,,1935-12-20 12:00,267.899,,
,,,,1926-12-20 12:00,268.073,,,1927-06-17 12:00,85.499,,,1927-12-21 12:00,268.846,,,1928-06-17 12:00,86.223,,,1928-12-20 12:00,268.603,,,1929-06-17 12:00,85.99,,,1929-12-20 12:00,268.356,,,1930-06-17 12:00,85.755,,,1930-12-20 12:00,268.11,,,1931-06-17 12:00,85.532,,,1931-12-21 12:00,268.882,,,1932-06-17 12:00,86.255,,,1932-12-20 12:00,268.638,,,1933-06-17 12:00,86.021,,,1933-12-20 12:00,268.395,,,1934-06-17 12:00,85.799,,,1934-12-20 12:00,268.147,,,1935-06-17 12:00,85.568,,,1935-12-21 12:00,268.918,,
,,,,1926-12-21 12:00,269.091,,,1927-06-18 12:00,86.453,,,1927-12-22 12:00,269.865,,,1928-06-18 12:00,87.178,,,1928-12-21 12:00,269.621,,,1929-06-18 12:00,86.945,,,1929-12-21 12:00,269.374,,,1930-06-18 12:00,86.71,,,1930-12-21 12:00,269.129,,,1931-06-18 12:00,86.487,,,1931-12-22 12:00,269.9,,,1932-06-18 12:00,87.209,,,1932-12-21 12:00,269.656,,,1933-06-18 12:00,86.975,,,1933-12-21 12:00,269.413,,,1934-06-18 12:00,86.753,,,1934-12-21 12:00,269.165,,,1935-06-18 12:00,86.522,,,1935-12-22 12:00,269.937,,
,,,,1926-12-22 12:00,270.11,,,1927-06-19 12:00,87.407,,,1927-12-23 12:00,270.884,,,1928-06-19 12:00,88.132,,,1928-12-22 12:00,270.64,,,1929-06-19 12:00,87.899,,,1929-12-22 12:00,270.393,,,1930-06-19 12:00,87.664,,,1930-12-22 12:00,270.148,,,1931-06-19 12:00,87.442,,,1931-12-23 12:00,270.918,,,1932-06-19 12:00,88.163,,,1932-12-22 12:00,270.675,,,1933-06-19 12:00,87.93,,,1933-12-22 12:00,270.432,,,1934-06-19 12:00,87.708,,,1934-12-22 12:00,270.183,,,1935-06-19 12:00,87.476,,,1935-12-23 12:00,270.956,,
,,,,1926-12-23 12:00,271.128,,,1927-06-20 12:00,88.361,,,1927-12-24 12:00,271.904,,,1928-06-20 12:00,89.087,,,1928-12-23 12:00,271.658,,,1929-06-20 12:00,88.853,,,1929-12-23 12:00,271.412,,,1930-06-20 12:00,88.619,,,1930-12-23 12:00,271.167,,,1931-06-20 12:00,88.397,,,1931-12-24 12:00,271.937,,,1932-06-20 12:00,89.116,,,1932-12-23 12:00,271.694,,,1933-06-20 12:00,88.884,,,1933-12-23 12:00,271.451,,,1934-06-20 12:00,88.662,,,1934-12-23 12:00,271.201,,,1935-06-20 12:00,88.43,,,1935-12-24 12:00,271.976,,
,,,,1926-12-24 12:00,272.147,,,1927-06-21 12:00,89.315,,,1927-12-25 12:00,272.923,,,1928-06-21 12:00,90.041,,,1928-12-24 12:00,272.677,,,1929-06-21 12:00,89.807,,,1929-12-24 12:00,272.43,,,1930-06-21 12:00,89.573,,,1930-12-24 12:00,272.186,,,1931-06-21 12:00,89.351,,,1931-12-25 12:00,272.955,,,1932-06-21 12:00,90.07,,,1932-12-24 12:00,272.713,,,1933-06-21 12:00,89.839,,,1933-12-24 12:00,272.47,,,1934-06-21 12:00,89.616,,,1934-12-24 12:00,272.22,,,1935-06-21 12:00,89.384,,,1935-12-25 12:00,272.995,,
,,,,1926-12-25 12:00,273.165,,,1927-06-22 12:00,90.269,,,1927-12-26 12:00,273.942,,,1928-06-22 12:00,90.995,,,1928-12-25 12:00,273.695,,,1929-06-22 12:00,90.76,,,1929-12-25 12:00,273.449,,,1930-06-22 12:00,90.527,,,1930-12-25 12:00,273.205,,,1931-06-22 12:00,90.305,,,1931-12-26 12:00,273.974,,,1932-06-22 12:00,91.024,,,1932-12-25 12:00,273.732,,,1933-06-22 12:00,90.793,,,1933-12-25 12:00,273.488,,,1934-06-22 12:00,90.57,,,1934-12-25 12:00,273.239,,,1935-06-22 12:00,90.338,,,1935-12-26 12:00,274.014,,
,,,,1926-12-26 12:00,274.184,,,1927-06-23 12:00,91.223,,,1927-12-27 12:00,274.962,,,1928-06-23 12:00,91.949,,,1928-12-26 12:00,274.714,,,1929-06-23 12:00,91.714,,,1929-12-26 12:00,274.469,,,1930-06-23 12:00,91.482,,,1930-12-26 12:00,274.224,,,1931-06-23 12:00,91.259,,,1931-12-27 12:00,274.993,,,1932-06-23 12:00,91.977,,,1932-12-26 12:00,274.752,,,1933-06-23 12:00,91.747,,,1933-12-26 12:00,274.507,,,1934-06-23 12:00,91.524,,,1934-12-26 12:00,274.257,,,1935-06-23 12:00,91.292,,,1935-12-27 12:00,275.034,,
,,,,1926-12-27 12:00,275.203,,,1927-06-24 12:00,92.177,,,1927-12-28 12:00,275.981,,,1928-06-24 12:00,92.903,,,1928-12-27 12:00,275.733,,,1929-06-24 12:00,92.667,,,1929-12-27 12:00,275.488,,,1930-06-24 12:00,92.436,,,1930-12-27 12:00,275.243,,,1931-06-24 12:00,92.213,,,1931-12-28 12:00,276.012,,,1932-06-24 12:00,92.931,,,1932-12-27 12:00,275.772,,,1933-06-24 12:00,92.701,,,1933-12-27 12:00,275.526,,,1934-06-24 12:00,92.477,,,1934-12-27 12:00,275.276,,,1935-06-24 12:00,92.246,,,1935-12-28 12:00,276.054,,
,,,,1926-12-28 12:00,276.222,,,1927-06-25 12:00,93.131,,,1927-12-29 12:00,277.0,,,1928-06-25 12:00,93.857,,,1928-12-28 12:00,276.752,,,1929-06-25 12:00,93.621,,,1929-12-28 12:00,276.508,,,1930-06-25 12:00,93.39,,,1930-12-28 12:00,276.262,,,1931-06-25 12:00,93.166,,,1931-12-29 12:00,277.031,,,1932-06-25 12:00,93.885,,,1932-12-28 12:00,276.791,,,1933-06-25 12:00,93.655,,,1933-12-28 12:00,276.545,,,1934-06-25 12:00,93.431,,,1934-12-28 12:00,276.295,,,1935-06-25 12:00,93.2,,,1935-12-29 12:00,277.073,,
,,,,1926-12-29 12:00,277.242,,,1927-06-26 12:00,94.085,,,1927-12-30 12:00,278.02,,,1928-06-26 12:00,94.81,,,1928-12-29 12:00,277.771,,,1929-06-26 12:00,94.574,,,1929-12-29 12:00,277.527,,,1930-06-26 12:00,94.344,,,1930-12-29 12:00,277.281,,,1931-06-26 12:00,94.12,,,1931-12-30 12:00,278.05,,,1932-06-26 12:00,94.838,,,1932-12-29 12:00,277.811,,,1933-06-26 12:00,94.609,,,1933-12-29 12:00,277.564,,,1934-06-26 12:00,94.384,,,1934-12-29 12:00,277.315,,,1935-06-26 12:00,94.154,,,1935-12-30 12:00,278.093,,
,,,,1926-12-30 12:00,278.261,,,1927-06-27 12:00,95.039,,,1927-12-31 12:00,279.039,,,1928-06-27 12:00,95.763,,,1928-12-30 12:00,278.79,,,1929-06-27 12:00,95.528,,,1929-12-30 12:00,278.547,,,1930-06-27 12:00,95.298,,,1930-12-30 12:00,278.3,,,1931-06-27 12:00,95.073,,,1931-12-31 12:00,279.069,,,1932-06-27 12:00,95.792,,,1932-12-30 12:00,278.83,,,1933-06-27 12:00,95.563,,,1933-12-30 12:00,278.583,,,1934-06-27 12:00,95.337,,,1934-12-30 12:00,278.334,,,1935-06-27 12:00,95.108,,,,,,
,,,,1926-12-31 12:00,279.281,,,1927-06-28 12:00,95.993,,,1928-01-01 12:00,280.058,,,1928-06-28 12:00,96.717,,,1928-12-31 12:00,279.809,,,1929-06-28 12:00,96.481,,,1929-12-31 12:00,279.566,,,1930-06-28 12:00,96.252,,,1930-12-31 12:00,279.32,,,1931-06-28 12:00,96.026,,,1932-01-01 12:00,280.088,,,1932-06-28 12:00,96.745,,,1932-12-31 12:00,279.85,,,1933-06-28 12:00,96.517,,,1933-12-31 12:00,279.602,,,1934-06-28 12:00,96.29,,,1934-12-31 12:00,279.353,,,1935-06-28 12:00,96.061,,,,,,
