Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice,Timestamp,H.Earth,HighPrice,LowPrice
,,,,1927-03-16 12:00,175.12,,,1927-09-11 12:00,347.957,,,1928-03-16 12:00,175.874,,,1928-09-11 12:00,348.692,,,1929-03-16 12:00,175.633,,,1929-09-11 12:00,348.463,,,1930-03-16 12:00,175.389,,,1930-09-11 12:00,348.226,,,1931-03-16 12:00,175.153,,,1931-09-11 12:00,347.992,,,1932-03-16 12:00,175.911,,,1932-09-11 12:00,348.73,,,1933-03-16 12:00,175.669,,,1933-09-11 12:00,348.491,,,1934-03-16 12:00,175.429,,,1934-09-11 12:00,348.263,,,1935-03-16 12:00,175.19,,,1935-09-11 12:00,348.026,,,,,,
,,,,1927-03-17 12:00,176.115,,,1927-09-12 12:00,348.93,,,1928-03-17 12:00,176.869,,,1928-09-12 12:00,349.665,,,1929-03-17 12:00,176.628,,,1929-09-12 12:00,349.436,,,1930-03-17 12:00,176.384,,,1930-09-12 12:00,349.199,,,1931-03-17 12:00,176.149,,,1931-09-12 12:00,348.965,,,1932-03-17 12:00,176.906,,,1932-09-12 12:00,349.703,,,1933-03-17 12:00,176.663,,,1933-09-12 12:00,349.464,,,1934-03-17 12:00,176.424,,,1934-09-12 12:00,349.237,,,1935-03-17 12:00,176.185,,,1935-09-12 12:00,348.998,,,,,,
,,,,1927-03-18 12:00,177.109,,,1927-09-13 12:00,349.903,,,1928-03-18 12:00,177.863,,,1928-09-13 12:00,350.64,,,1929-03-18 12:00,177.623,,,1929-09-13 12:00,350.41,,,1930-03-18 12:00,177.378,,,1930-09-13 12:00,350.172,,,1931-03-18 12:00,177.144,,,1931-09-13 12:00,349.939,,,1932-03-18 12:00,177.9,,,1932-09-13 12:00,350.677,,,1933-03-18 12:00,177.658,,,1933-09-13 12:00,350.438,,,1934-03-18 12:00,177.419,,,1934-09-13 12:00,350.21,,,1935-03-18 12:00,177.179,,,1935-09-13 12:00,349.971,,,,,,
,,,,1927-03-19 12:00,178.103,,,1927-09-14 12:00,350.877,,,1928-03-19 12:00,178.858,,,1928-09-14 12:00,351.614,,,1929-03-19 12:00,178.616,,,1929-09-14 12:00,351.384,,,1930-03-19 12:00,178.372,,,1930-09-14 12:00,351.146,,,1931-03-19 12:00,178.138,,,1931-09-14 12:00,350.914,,,1932-03-19 12:00,178.893,,,1932-09-14 12:00,351.651,,,1933-03-19 12:00,178.652,,,1933-09-14 12:00,351.413,,,1934-03-19 12:00,178.414,,,1934-09-14 12:00,351.185,,,1935-03-19 12:00,178.173,,,1935-09-14 12:00,350.945,,,,,,
,,,,1927-03-20 12:00,179.096,,,1927-09-15 12:00,351.851,,,1928-03-20 12:00,179.851,,,1928-09-15 12:00,352.59,,,1929-03-20 12:00,179.609,,,1929-09-15 12:00,352.359,,,1930-03-20 12:00,179.365,,,1930-09-15 12:00,352.121,,,1931-03-20 12:00,179.132,,,1931-09-15 12:00,351.889,,,1932-03-20 12:00,179.886,,,1932-09-15 12:00,352.626,,,1933-03-20 12:00,179.645,,,1933-09-15 12:00,352.388,,,1934-03-20 12:00,179.407,,,1934-09-15 12:00,352.16,,,1935-03-20 12:00,179.166,,,1935-09-15 12:00,351.919,,,,,,
,,,,1927-03-21 12:00,180.089,,,1927-09-16 12:00,352.826,,,1928-03-21 12:00,180.844,,,1928-09-16 12:00,353.566,,,1929-03-21 12:00,180.602,,,1929-09-16 12:00,353.334,,,1930-03-21 12:00,180.357,,,1930-09-16 12:00,353.096,,,1931-03-21 12:00,180.126,,,1931-09-16 12:00,352.864,,,1932-03-21 12:00,180.878,,,1932-09-16 12:00,353.601,,,1933-03-21 12:00,180.638,,,1933-09-16 12:00,353.364,,,1934-03-21 12:00,180.4,,,1934-09-16 12:00,353.135,,,1935-03-21 12:00,180.159,,,1935-09-16 12:00,352.894,,,,,,
,,,,1927-03-22 12:00,181.081,,,1927-09-17 12:00,353.802,,,1928-03-22 12:00,181.837,,,1928-09-17 12:00,354.542,,,1929-03-22 12:00,181.594,,,1929-09-17 12:00,354.309,,,1930-03-22 12:00,181.35,,,1930-09-17 12:00,354.072,,,1931-03-22 12:00,181.118,,,1931-09-17 12:00,353.84,,,1932-03-22 12:00,181.87,,,1932-09-17 12:00,354.577,,,1933-03-22 12:00,181.63,,,1933-09-17 12:00,354.34,,,1934-03-22 12:00,181.393,,,1934-09-17 12:00,354.111,,,1935-03-22 12:00,181.151,,,1935-09-17 12:00,353.869,,,,,,
,,,,1927-03-23 12:00,182.073,,,1927-09-18 12:00,354.778,,,1928-03-23 12:00,182.828,,,1928-09-18 12:00,355.519,,,1929-03-23 12:00,182.585,,,1929-09-18 12:00,355.285,,,1930-03-23 12:00,182.341,,,1930-09-18 12:00,355.049,,,1931-03-23 12:00,182.11,,,1931-09-18 12:00,354.816,,,1932-03-23 12:00,182.861,,,1932-09-18 12:00,355.553,,,1933-03-23 12:00,182.622,,,1933-09-18 12:00,355.317,,,1934-03-23 12:00,182.384,,,1934-09-18 12:00,355.087,,,1935-03-23 12:00,182.143,,,1935-09-18 12:00,354.846,,,,,,
,,,,1927-03-24 12:00,183.064,,,1927-09-19 12:00,355.755,,,1928-03-24 12:00,183.82,,,1928-09-19 12:00,356.496,,,1929-03-24 12:00,183.576,,,1929-09-19 12:00,356.262,,,1930-03-24 12:00,183.333,,,1930-09-19 12:00,356.026,,,1931-03-24 12:00,183.102,,,1931-09-19 12:00,355.793,,,1932-03-24 12:00,183.851,,,1932-09-19 12:00,356.53,,,1933-03-24 12:00,183.613,,,1933-09-19 12:00,356.294,,,1934-03-24 12:00,183.375,,,1934-09-19 12:00,356.064,,,1935-03-24 12:00,183.134,,,1935-09-19 12:00,355.822,,,,,,
,,,,1927-03-25 12:00,184.055,,,1927-09-20 12:00,356.732,,,1928-03-25 12:00,184.81,,,1928-09-20 12:00,357.474,,,1929-03-25 12:00,184.566,,,1929-09-20 12:00,357.239,,,1930-03-25 12:00,184.323,,,1930-09-20 12:00,357.004,,,1931-03-25 12:00,184.093,,,1931-09-20 12:00,356.77,,,1932-03-25 12:00,184.841,,,1932-09-20 12:00,357.508,,,1933-03-25 12:00,184.604,,,1933-09-20 12:00,357.272,,,1934-03-25 12:00,184.366,,,1934-09-20 12:00,357.041,,,1935-03-25 12:00,184.124,,,1935-09-20 12:00,356.799,,,,,,
,,,,1927-03-26 12:00,185.045,,,1927-09-21 12:00,357.71,,,1928-03-26 12:00,185.8,,,1928-09-21 12:00,358.452,,,1929-03-26 12:00,185.555,,,1929-09-21 12:00,358.217,,,1930-03-26 12:00,185.314,,,1930-09-21 12:00,357.982,,,1931-03-26 12:00,185.083,,,1931-09-21 12:00,357.748,,,1932-03-26 12:00,185.831,,,1932-09-21 12:00,358.486,,,1933-03-26 12:00,185.594,,,1933-09-21 12:00,358.251,,,1934-03-26 12:00,185.356,,,1934-09-21 12:00,358.018,,,1935-03-26 12:00,185.114,,,1935-09-21 12:00,357.777,,,,,,
,,,,1927-03-27 12:00,186.035,,,1927-09-22 12:00,358.689,,,1928-03-27 12:00,186.79,,,1928-09-22 12:00,359.431,,,1929-03-27 12:00,186.544,,,1929-09-22 12:00,359.195,,,1930-03-27 12:00,186.303,,,1930-09-22 12:00,358.961,,,1931-03-27 12:00,186.073,,,1931-09-22 12:00,358.726,,,1932-03-27 12:00,186.82,,,1932-09-22 12:00,359.464,,,1933-03-27 12:00,186.584,,,1933-09-22 12:00,359.23,,,1934-03-27 12:00,186.345,,,1934-09-22 12:00,358.996,,,1935-03-27 12:00,186.104,,,1935-09-22 12:00,358.756,,,,,,
,,,,1927-03-28 12:00,187.024,,,1927-09-23 12:00,359.668,,,1928-03-28 12:00,187.778,,,1928-09-23 12:00,0.41,,,1929-03-28 12:00,187.532,,,1929-09-23 12:00,0.174000000001,,,1930-03-28 12:00,187.293,,,1930-09-23 12:00,359.94,,,1931-03-28 12:00,187.062,,,1931-09-23 12:00,359.704,,,1932-03-28 12:00,187.809,,,1932-09-23 12:00,0.444,,,1933-03-28 12:00,187.573,,,1933-09-23 12:00,0.209000000001,,,1934-03-28 12:00,187.334,,,1934-09-23 12:00,359.975,,,1935-03-28 12:00,187.093,,,1935-09-23 12:00,359.735,,,,,,
,,,,1927-03-29 12:00,188.013,,,1927-09-24 12:00,0.647,,,1928-03-29 12:00,188.766,,,1928-09-24 12:00,1.39,,,1929-03-29 12:00,188.52,,,1929-09-24 12:00,1.154,,,1930-03-29 12:00,188.281,,,1930-09-24 12:00,0.92,,,1931-03-29 12:00,188.05,,,1931-09-24 12:00,0.683000000001,,,1932-03-29 12:00,188.797,,,1932-09-24 12:00,1.424,,,1933-03-29 12:00,188.561,,,1933-09-24 12:00,1.189,,,1934-03-29 12:00,188.322,,,1934-09-24 12:00,0.954,,,1935-03-29 12:00,188.082,,,1935-09-24 12:00,0.715,,,,,,
,,,,1927-03-30 12:00,189.001,,,1927-09-25 12:00,1.628,,,1928-03-30 12:00,189.754,,,1928-09-25 12:00,2.37,,,1929-03-30 12:00,189.508,,,1929-09-25 12:00,2.134,,,1930-03-30 12:00,189.269,,,1930-09-25 12:00,1.901,,,1931-03-30 12:00,189.038,,,1931-09-25 12:00,1.663,,,1932-03-30 12:00,189.784,,,1932-09-25 12:00,2.405,,,1933-03-30 12:00,189.549,,,1933-09-25 12:00,2.17,,,1934-03-30 12:00,189.309,,,1934-09-25 12:00,1.934,,,1935-03-30 12:00,189.07,,,1935-09-25 12:00,1.695,,,,,,
,,,,1927-03-31 12:00,189.989,,,1927-09-26 12:00,2.609,,,1928-03-31 12:00,190.741,,,1928-09-26 12:00,3.351,,,1929-03-31 12:00,190.495,,,1929-09-26 12:00,3.115,,,1930-03-31 12:00,190.257,,,1930-09-26 12:00,2.882,,,1931-03-31 12:00,190.025,,,1931-09-26 12:00,2.643,,,1932-03-31 12:00,190.771,,,1932-09-26 12:00,3.386,,,1933-03-31 12:00,190.537,,,1933-09-26 12:00,3.151,,,1934-03-31 12:00,190.296,,,1934-09-26 12:00,2.914,,,1935-03-31 12:00,190.058,,,1935-09-26 12:00,2.676,,,,,,
,,,,1927-04-01 12:00,190.976,,,1927-09-27 12:00,3.59,,,1928-04-01 12:00,191.727,,,1928-09-27 12:00,4.332,,,1929-04-01 12:00,191.481,,,1929-09-27 12:00,4.096,,,1930-04-01 12:00,191.244,,,1930-09-27 12:00,3.863,,,1931-04-01 12:00,191.011,,,1931-09-27 12:00,3.624,,,1932-04-01 12:00,191.758,,,1932-09-27 12:00,4.368,,,1933-04-01 12:00,191.523,,,1933-09-27 12:00,4.132,,,1934-04-01 12:00,191.282,,,1934-09-27 12:00,3.895,,,1935-04-01 12:00,191.045,,,1935-09-27 12:00,3.657,,,,,,
,,,,1927-04-02 12:00,191.963,,,1927-09-28 12:00,4.572,,,1928-04-02 12:00,192.712,,,1928-09-28 12:00,5.313,,,1929-04-02 12:00,192.467,,,1929-09-28 12:00,5.079,,,1930-04-02 12:00,192.23,,,1930-09-28 12:00,4.845,,,1931-04-02 12:00,191.997,,,1931-09-28 12:00,4.605,,,1932-04-02 12:00,192.744,,,1932-09-28 12:00,5.35,,,1933-04-02 12:00,192.509,,,1933-09-28 12:00,5.114,,,1934-04-02 12:00,192.268,,,1934-09-28 12:00,4.877,,,1935-04-02 12:00,192.031,,,1935-09-28 12:00,4.639,,,,,,
,,,,1927-04-03 12:00,192.949,,,1927-09-29 12:00,5.554,,,1928-04-03 12:00,193.697,,,1928-09-29 12:00,6.296,,,1929-04-03 12:00,193.452,,,1929-09-29 12:00,6.061,,,1930-04-03 12:00,193.216,,,1930-09-29 12:00,5.828,,,1931-04-03 12:00,192.982,,,1931-09-29 12:00,5.587,,,1932-04-03 12:00,193.729,,,1932-09-29 12:00,6.333,,,1933-04-03 12:00,193.494,,,1933-09-29 12:00,6.096,,,1934-04-03 12:00,193.253,,,1934-09-29 12:00,5.859,,,1935-04-03 12:00,193.017,,,1935-09-29 12:00,5.622,,,,,,
,,,,1927-04-04 12:00,193.935,,,1927-09-30 12:00,6.537,,,1928-04-04 12:00,194.681,,,1928-09-30 12:00,7.278,,,1929-04-04 12:00,194.437,,,1929-09-30 12:00,7.045,,,1930-04-04 12:00,194.201,,,1930-09-30 12:00,6.811,,,1931-04-04 12:00,193.967,,,1931-09-30 12:00,6.569,,,1932-04-04 12:00,194.714,,,1932-09-30 12:00,7.317,,,1933-04-04 12:00,194.479,,,1933-09-30 12:00,7.079,,,1934-04-04 12:00,194.238,,,1934-09-30 12:00,6.842,,,1935-04-04 12:00,194.003,,,1935-09-30 12:00,6.605,,,,,,
,,,,1927-04-05 12:00,194.919,,,1927-10-01 12:00,7.521,,,1928-04-05 12:00,195.665,,,1928-10-01 12:00,8.262,,,1929-04-05 12:00,195.422,,,1929-10-01 12:00,8.029,,,1930-04-05 12:00,195.185,,,1930-10-01 12:00,7.794,,,1931-04-05 12:00,194.951,,,1931-10-01 12:00,7.553,,,1932-04-05 12:00,195.699,,,1932-10-01 12:00,8.301,,,1933-04-05 12:00,195.463,,,1933-10-01 12:00,8.063,,,1934-04-05 12:00,195.222,,,1934-10-01 12:00,7.826,,,1935-04-05 12:00,194.988,,,1935-10-01 12:00,7.588,,,,,,
,,,,1927-04-06 12:00,195.904,,,1927-10-02 12:00,8.505,,,1928-04-06 12:00,196.648,,,1928-10-02 12:00,9.246,,,1929-04-06 12:00,196.406,,,1929-10-02 12:00,9.013,,,1930-04-06 12:00,196.169,,,1930-10-02 12:00,8.778,,,1931-04-06 12:00,195.934,,,1931-10-02 12:00,8.536,,,1932-04-06 12:00,196.682,,,1932-10-02 12:00,9.286,,,1933-04-06 12:00,196.446,,,1933-10-02 12:00,9.046,,,1934-04-06 12:00,196.206,,,1934-10-02 12:00,8.81,,,1935-04-06 12:00,195.972,,,1935-10-02 12:00,8.572,,,,,,
,,,,1927-04-07 12:00,196.887,,,1927-10-03 12:00,9.489,,,1928-04-07 12:00,197.631,,,1928-10-03 12:00,10.23,,,1929-04-07 12:00,197.389,,,1929-10-03 12:00,9.998,,,1930-04-07 12:00,197.152,,,1930-10-03 12:00,9.762,,,1931-04-07 12:00,196.918,,,1931-10-03 12:00,9.521,,,1932-04-07 12:00,197.666,,,1932-10-03 12:00,10.271,,,1933-04-07 12:00,197.429,,,1933-10-03 12:00,10.031,,,1934-04-07 12:00,197.189,,,1934-10-03 12:00,9.795,,,1935-04-07 12:00,196.956,,,1935-10-03 12:00,9.557,,,,,,
,,,,1927-04-08 12:00,197.87,,,1927-10-04 12:00,10.475,,,1928-04-08 12:00,198.613,,,1928-10-04 12:00,11.216,,,1929-04-08 12:00,198.372,,,1929-10-04 12:00,10.984,,,1930-04-08 12:00,198.135,,,1930-10-04 12:00,10.747,,,1931-04-08 12:00,197.9,,,1931-10-04 12:00,10.506,,,1932-04-08 12:00,198.648,,,1932-10-04 12:00,11.257,,,1933-04-08 12:00,198.411,,,1933-10-04 12:00,11.016,,,1934-04-08 12:00,198.172,,,1934-10-04 12:00,10.78,,,1935-04-08 12:00,197.939,,,1935-10-04 12:00,10.542,,,,,,
,,,,1927-04-09 12:00,198.853,,,1927-10-05 12:00,11.46,,,1928-04-09 12:00,199.595,,,1928-10-05 12:00,12.202,,,1929-04-09 12:00,199.354,,,1929-10-05 12:00,11.97,,,1930-04-09 12:00,199.116,,,1930-10-05 12:00,11.733,,,1931-04-09 12:00,198.882,,,1931-10-05 12:00,11.491,,,1932-04-09 12:00,199.631,,,1932-10-05 12:00,12.243,,,1933-04-09 12:00,199.393,,,1933-10-05 12:00,12.001,,,1934-04-09 12:00,199.154,,,1934-10-05 12:00,11.766,,,1935-04-09 12:00,198.921,,,1935-10-05 12:00,11.528,,,,,,
,,,,1927-04-10 12:00,199.834,,,1927-10-06 12:00,12.446,,,1928-04-10 12:00,200.576,,,1928-10-06 12:00,13.188,,,1929-04-10 12:00,200.336,,,1929-10-06 12:00,12.957,,,1930-04-10 12:00,200.098,,,1930-10-06 12:00,12.718,,,1931-04-10 12:00,199.864,,,1931-10-06 12:00,12.478,,,1932-04-10 12:00,200.612,,,1932-10-06 12:00,13.23,,,1933-04-10 12:00,200.374,,,1933-10-06 12:00,12.988,,,1934-04-10 12:00,200.136,,,1934-10-06 12:00,12.753,,,1935-04-10 12:00,199.903,,,1935-10-06 12:00,12.514,,,,,,
,,,,1927-04-11 12:00,200.815,,,1927-10-07 12:00,13.432,,,1928-04-11 12:00,201.556,,,1928-10-07 12:00,14.176,,,1929-04-11 12:00,201.317,,,1929-10-07 12:00,13.944,,,1930-04-11 12:00,201.078,,,1930-10-07 12:00,13.705,,,1931-04-11 12:00,200.845,,,1931-10-07 12:00,13.465,,,1932-04-11 12:00,201.593,,,1932-10-07 12:00,14.217,,,1933-04-11 12:00,201.354,,,1933-10-07 12:00,13.974,,,1934-04-11 12:00,201.117,,,1934-10-07 12:00,13.74,,,1935-04-11 12:00,200.884,,,1935-10-07 12:00,13.5,,,,,,
,,,,1927-04-12 12:00,201.796,,,1927-10-08 12:00,14.419,,,1928-04-12 12:00,202.537,,,1928-10-08 12:00,15.164,,,1929-04-12 12:00,202.298,,,1929-10-08 12:00,14.932,,,1930-04-12 12:00,202.058,,,1930-10-08 12:00,14.692,,,1931-04-12 12:00,201.826,,,1931-10-08 12:00,14.452,,,1932-04-12 12:00,202.573,,,1932-10-08 12:00,15.205,,,1933-04-12 12:00,202.334,,,1933-10-08 12:00,14.962,,,1934-04-12 12:00,202.098,,,1934-10-08 12:00,14.728,,,1935-04-12 12:00,201.865,,,1935-10-08 12:00,14.488,,,,,,
,,,,1927-04-13 12:00,202.776,,,1927-10-09 12:00,15.407,,,1928-04-13 12:00,203.516,,,1928-10-09 12:00,16.152,,,1929-04-13 12:00,203.278,,,1929-10-09 12:00,15.921,,,1930-04-13 12:00,203.038,,,1930-10-09 12:00,15.68,,,1931-04-13 12:00,202.806,,,1931-10-09 12:00,15.44,,,1932-04-13 12:00,203.553,,,1932-10-09 12:00,16.193,,,1933-04-13 12:00,203.313,,,1933-10-09 12:00,15.95,,,1934-04-13 12:00,203.078,,,1934-10-09 12:00,15.716,,,1935-04-13 12:00,202.845,,,1935-10-09 12:00,15.475,,,,,,
,,,,1927-04-14 12:00,203.755,,,1927-10-10 12:00,16.395,,,1928-04-14 12:00,204.496,,,1928-10-10 12:00,17.141,,,1929-04-14 12:00,204.257,,,1929-10-10 12:00,16.909,,,1930-04-14 12:00,204.017,,,1930-10-10 12:00,16.668,,,1931-04-14 12:00,203.786,,,1931-10-10 12:00,16.429,,,1932-04-14 12:00,204.532,,,1932-10-10 12:00,17.182,,,1933-04-14 12:00,204.292,,,1933-10-10 12:00,16.939,,,1934-04-14 12:00,204.058,,,1934-10-10 12:00,16.705,,,1935-04-14 12:00,203.824,,,1935-10-10 12:00,16.463,,,,,,
,,,,1927-04-15 12:00,204.733,,,1927-10-11 12:00,17.383,,,1928-04-15 12:00,205.474,,,1928-10-11 12:00,18.131,,,1929-04-15 12:00,205.236,,,1929-10-11 12:00,17.899,,,1930-04-15 12:00,204.995,,,1930-10-11 12:00,17.657,,,1931-04-15 12:00,204.765,,,1931-10-11 12:00,17.418,,,1932-04-15 12:00,205.51,,,1932-10-11 12:00,18.171,,,1933-04-15 12:00,205.271,,,1933-10-11 12:00,17.928,,,1934-04-15 12:00,205.037,,,1934-10-11 12:00,17.695,,,1935-04-15 12:00,204.802,,,1935-10-11 12:00,17.452,,,,,,
,,,,1927-04-16 12:00,205.711,,,1927-10-12 12:00,18.373,,,1928-04-16 12:00,206.452,,,1928-10-12 12:00,19.121,,,1929-04-16 12:00,206.214,,,1929-10-12 12:00,18.888,,,1930-04-16 12:00,205.973,,,1930-10-12 12:00,18.646,,,1931-04-16 12:00,205.744,,,1931-10-12 12:00,18.408,,,1932-04-16 12:00,206.488,,,1932-10-12 12:00,19.161,,,1933-04-16 12:00,206.249,,,1933-10-12 12:00,18.918,,,1934-04-16 12:00,206.016,,,1934-10-12 12:00,18.685,,,1935-04-16 12:00,205.781,,,1935-10-12 12:00,18.441,,,,,,
,,,,1927-04-17 12:00,206.689,,,1927-10-13 12:00,19.362,,,1928-04-17 12:00,207.43,,,1928-10-13 12:00,20.112,,,1929-04-17 12:00,207.192,,,1929-10-13 12:00,19.879,,,1930-04-17 12:00,206.95,,,1930-10-13 12:00,19.636,,,1931-04-17 12:00,206.722,,,1931-10-13 12:00,19.399,,,1932-04-17 12:00,207.465,,,1932-10-13 12:00,20.151,,,1933-04-17 12:00,207.226,,,1933-10-13 12:00,19.909,,,1934-04-17 12:00,206.994,,,1934-10-13 12:00,19.675,,,1935-04-17 12:00,206.758,,,1935-10-13 12:00,19.431,,,,,,
,,,,1927-04-18 12:00,207.666,,,1927-10-14 12:00,20.353,,,1928-04-18 12:00,208.407,,,1928-10-14 12:00,21.104,,,1929-04-18 12:00,208.169,,,1929-10-14 12:00,20.87,,,1930-04-18 12:00,207.927,,,1930-10-14 12:00,20.627,,,1931-04-18 12:00,207.7,,,1931-10-14 12:00,20.39,,,1932-04-18 12:00,208.442,,,1932-10-14 12:00,21.142,,,1933-04-18 12:00,208.203,,,1933-10-14 12:00,20.9,,,1934-04-18 12:00,207.971,,,1934-10-14 12:00,20.666,,,1935-04-18 12:00,207.735,,,1935-10-14 12:00,20.421,,,,,,
,,,,1927-04-19 12:00,208.642,,,1927-10-15 12:00,21.344,,,1928-04-19 12:00,209.384,,,1928-10-15 12:00,22.096,,,1929-04-19 12:00,209.145,,,1929-10-15 12:00,21.861,,,1930-04-19 12:00,208.904,,,1930-10-15 12:00,21.619,,,1931-04-19 12:00,208.677,,,1931-10-15 12:00,21.381,,,1932-04-19 12:00,209.418,,,1932-10-15 12:00,22.133,,,1933-04-19 12:00,209.18,,,1933-10-15 12:00,21.892,,,1934-04-19 12:00,208.948,,,1934-10-15 12:00,21.658,,,1935-04-19 12:00,208.711,,,1935-10-15 12:00,21.412,,,,,,
,,,,,,,,1927-10-16 12:00,22.336,,,,,,,1928-10-16 12:00,23.089,,,,,,,1929-10-16 12:00,22.853,,,,,,,1930-10-16 12:00,22.611,,,,,,,1931-10-16 12:00,22.373,,,,,,,1932-10-16 12:00,23.125,,,,,,,1933-10-16 12:00,22.884,,,,,,,1934-10-16 12:00,22.65,,,,,,,1935-10-16 12:00,22.404,,,,,,
,,,,,,,,1927-10-17 12:00,23.328,,,,,,,1928-10-17 12:00,24.082,,,,,,,1929-10-17 12:00,23.845,,,,,,,1930-10-17 12:00,23.604,,,,,,,1931-10-17 12:00,23.366,,,,,,,1932-10-17 12:00,24.118,,,,,,,1933-10-17 12:00,23.877,,,,,,,1934-10-17 12:00,23.642,,,,,,,1935-10-17 12:00,23.396,,,,,,
,,,,,,,,1927-10-18 12:00,24.321,,,,,,,1928-10-18 12:00,25.075,,,,,,,1929-10-18 12:00,24.838,,,,,,,1930-10-18 12:00,24.597,,,,,,,1931-10-18 12:00,24.359,,,,,,,1932-10-18 12:00,25.111,,,,,,,1933-10-18 12:00,24.871,,,,,,,1934-10-18 12:00,24.635,,,,,,,1935-10-18 12:00,24.389,,,,,,
,,,,,,,,1927-10-19 12:00,25.315,,,,,,,1928-10-19 12:00,26.07,,,,,,,1929-10-19 12:00,25.831,,,,,,,1930-10-19 12:00,25.591,,,,,,,1931-10-19 12:00,25.352,,,,,,,1932-10-19 12:00,26.105,,,,,,,1933-10-19 12:00,25.865,,,,,,,1934-10-19 12:00,25.628,,,,,,,1935-10-19 12:00,25.382,,,,,,
,,,,,,,,1927-10-20 12:00,26.309,,,,,,,1928-10-20 12:00,27.064,,,,,,,1929-10-20 12:00,26.825,,,,,,,1930-10-20 12:00,26.585,,,,,,,1931-10-20 12:00,26.346,,,,,,,1932-10-20 12:00,27.099,,,,,,,1933-10-20 12:00,26.86,,,,,,,1934-10-20 12:00,26.622,,,,,,,1935-10-20 12:00,26.377,,,,,,
,,,,,,,,1927-10-21 12:00,27.304,,,,,,,1928-10-21 12:00,28.059,,,,,,,1929-10-21 12:00,27.82,,,,,,,1930-10-21 12:00,27.581,,,,,,,1931-10-21 12:00,27.341,,,,,,,1932-10-21 12:00,28.094,,,,,,,1933-10-21 12:00,27.856,,,,,,,1934-10-21 12:00,27.617,,,,,,,1935-10-21 12:00,27.371,,,,,,
,,,,,,,,1927-10-22 12:00,28.299,,,,,,,1928-10-22 12:00,29.055,,,,,,,1929-10-22 12:00,28.815,,,,,,,1930-10-22 12:00,28.576,,,,,,,1931-10-22 12:00,28.336,,,,,,,1932-10-22 12:00,29.09,,,,,,,1933-10-22 12:00,28.852,,,,,,,1934-10-22 12:00,28.612,,,,,,,1935-10-22 12:00,28.367,,,,,,
,,,,,,,,1927-10-23 12:00,29.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931-10-23 12:00,29.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935-10-23 12:00,29.363,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
