Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice,Timestamp,H.Mercury,HighPrice,LowPrice
,,,,1926-10-23 12:00,280.211,,,1926-12-02 12:00,105.104,,,1927-01-19 12:00,280.304,,,1927-02-28 12:00,105.296,,,1927-04-17 12:00,280.395,,,1927-05-27 12:00,105.485,,,1927-07-14 12:00,280.487,,,1927-08-23 12:00,105.673,,,1927-10-10 12:00,280.579,,,1927-11-19 12:00,105.865,,,1928-01-06 12:00,280.672,,,1928-02-15 12:00,106.058,,,1928-04-03 12:00,280.765,,,1928-05-12 12:00,100.121,,,1928-06-30 12:00,280.857,,,1928-08-08 12:00,100.313,,,1928-09-26 12:00,280.949,,,1928-11-04 12:00,100.506,,,1928-12-23 12:00,281.042,,,1929-01-31 12:00,100.702,,,1929-03-21 12:00,281.136,,,1929-04-29 12:00,100.897,,,1929-06-17 12:00,281.229,,,1929-07-26 12:00,101.089,,,1929-09-13 12:00,281.322,,,1929-10-22 12:00,101.28,,,1929-12-10 12:00,281.414,,,1930-01-18 12:00,101.474,,,1930-03-08 12:00,281.508,,,1930-04-16 12:00,101.669,,,1930-06-04 12:00,281.602,,,1930-07-13 12:00,101.862,,,1930-08-31 12:00,281.696,,,1930-10-09 12:00,102.051,,,1930-11-27 12:00,281.788,,,1931-01-05 12:00,102.242,,,1931-02-23 12:00,281.881,,,1931-04-03 12:00,102.435,,,1931-05-22 12:00,281.974,,,1931-06-30 12:00,102.629,,,1931-08-18 12:00,282.068,,,1931-09-26 12:00,102.821,,,1931-11-14 12:00,282.16,,,1931-12-23 12:00,103.008,,,1932-02-10 12:00,282.254,,,1932-03-20 12:00,103.199,,,1932-05-08 12:00,282.346,,,1932-06-16 12:00,103.393,,,1932-08-04 12:00,282.44,,,1932-09-12 12:00,103.586,,,1932-10-31 12:00,282.532,,,1932-12-09 12:00,103.776,,,1933-01-27 12:00,282.626,,,1933-03-07 12:00,103.965,,,1933-04-25 12:00,282.718,,,1933-06-03 12:00,104.158,,,1933-07-22 12:00,282.813,,,1933-08-30 12:00,104.352,,,1933-10-17 12:00,280.006,,,1933-11-26 12:00,104.544,,,1934-01-13 12:00,280.099,,,1934-02-22 12:00,104.735,,,1934-04-11 12:00,280.189,,,1934-05-21 12:00,104.926,,,1934-07-08 12:00,280.283,,,1934-08-17 12:00,105.12,,,1934-10-04 12:00,280.376,,,1934-11-13 12:00,105.313,,,1934-12-31 12:00,280.47,,,1935-02-09 12:00,105.503,,,1935-03-29 12:00,280.562,,,1935-05-08 12:00,105.693,,,1935-06-25 12:00,280.653,,,1935-08-04 12:00,105.885,,,1935-09-21 12:00,280.747,,,1935-10-31 12:00,106.077,,,1935-12-18 12:00,280.84,,
,,,,1926-10-24 12:00,283.115,,,1926-12-03 12:00,111.149,,,1927-01-20 12:00,283.209,,,1927-03-01 12:00,111.337,,,1927-04-18 12:00,283.301,,,1927-05-28 12:00,111.523,,,1927-07-15 12:00,283.394,,,1927-08-24 12:00,111.708,,,1927-10-11 12:00,283.487,,,1927-11-20 12:00,111.896,,,1928-01-07 12:00,283.581,,,1928-02-16 12:00,112.086,,,1928-04-04 12:00,283.675,,,1928-05-13 12:00,106.249,,,1928-07-01 12:00,283.768,,,1928-08-09 12:00,106.438,,,1928-09-27 12:00,283.861,,,1928-11-05 12:00,106.628,,,1928-12-24 12:00,283.955,,,1929-02-01 12:00,106.821,,,1929-03-22 12:00,284.05,,,1929-04-30 12:00,107.013,,,1929-06-18 12:00,284.145,,,1929-07-27 12:00,107.202,,,1929-09-14 12:00,284.239,,,1929-10-23 12:00,107.39,,,1929-12-11 12:00,284.332,,,1930-01-19 12:00,107.581,,,1930-03-09 12:00,284.427,,,1930-04-17 12:00,107.773,,,1930-06-05 12:00,284.521,,,1930-07-14 12:00,107.963,,,1930-09-01 12:00,284.617,,,1930-10-10 12:00,108.149,,,1930-11-28 12:00,284.71,,,1931-01-06 12:00,108.337,,,1931-02-24 12:00,284.804,,,1931-04-04 12:00,108.527,,,1931-05-23 12:00,284.898,,,1931-07-01 12:00,108.718,,,1931-08-19 12:00,284.993,,,1931-09-27 12:00,108.906,,,1931-11-15 12:00,285.087,,,1931-12-24 12:00,109.09,,,1932-02-11 12:00,285.182,,,1932-03-21 12:00,109.279,,,1932-05-09 12:00,285.275,,,1932-06-17 12:00,109.469,,,1932-08-05 12:00,285.37,,,1932-09-13 12:00,109.658,,,1932-11-01 12:00,285.463,,,1932-12-10 12:00,109.845,,,1933-01-28 12:00,285.558,,,1933-03-08 12:00,110.032,,,1933-04-26 12:00,285.651,,,1933-06-04 12:00,110.221,,,1933-07-23 12:00,285.747,,,1933-08-31 12:00,110.412,,,1933-10-18 12:00,282.906,,,1933-11-27 12:00,110.6,,,1934-01-14 12:00,283.0,,,1934-02-23 12:00,110.788,,,1934-04-12 12:00,283.091,,,1934-05-22 12:00,110.976,,,1934-07-09 12:00,283.186,,,1934-08-18 12:00,111.166,,,1934-10-05 12:00,283.28,,,1934-11-14 12:00,111.356,,,1935-01-01 12:00,283.375,,,1935-02-10 12:00,111.543,,,1935-03-30 12:00,283.468,,,1935-05-09 12:00,111.729,,,1935-06-26 12:00,283.561,,,1935-08-05 12:00,111.918,,,1935-09-22 12:00,283.655,,,1935-11-01 12:00,112.107,,,1935-12-19 12:00,283.749,,
,,,,1926-10-25 12:00,286.055,,,1926-12-04 12:00,117.075,,,1927-01-21 12:00,286.15,,,1927-03-02 12:00,117.26,,,1927-04-19 12:00,286.243,,,1927-05-29 12:00,117.441,,,1927-07-16 12:00,286.337,,,1927-08-25 12:00,117.623,,,1927-10-12 12:00,286.431,,,1927-11-21 12:00,117.807,,,1928-01-08 12:00,286.527,,,1928-02-17 12:00,117.993,,,1928-04-05 12:00,286.622,,,1928-05-14 12:00,112.273,,,1928-07-02 12:00,286.716,,,1928-08-10 12:00,112.458,,,1928-09-28 12:00,286.81,,,1928-11-06 12:00,112.645,,,1928-12-25 12:00,286.906,,,1929-02-02 12:00,112.835,,,1929-03-23 12:00,287.002,,,1929-05-01 12:00,113.023,,,1929-06-19 12:00,287.098,,,1929-07-28 12:00,113.208,,,1929-09-15 12:00,287.193,,,1929-10-24 12:00,113.393,,,1929-12-12 12:00,287.287,,,1930-01-20 12:00,113.581,,,1930-03-10 12:00,287.383,,,1930-04-18 12:00,113.769,,,1930-06-06 12:00,287.479,,,1930-07-15 12:00,113.956,,,1930-09-02 12:00,287.576,,,1930-10-11 12:00,114.137,,,1930-11-29 12:00,287.67,,,1931-01-07 12:00,114.322,,,1931-02-25 12:00,287.766,,,1931-04-05 12:00,114.509,,,1931-05-24 12:00,287.861,,,1931-07-02 12:00,114.695,,,1931-08-20 12:00,287.957,,,1931-09-28 12:00,114.88,,,1931-11-16 12:00,288.052,,,1931-12-25 12:00,115.061,,,1932-02-12 12:00,288.148,,,1932-03-22 12:00,115.245,,,1932-05-10 12:00,288.242,,,1932-06-18 12:00,115.432,,,1932-08-06 12:00,288.339,,,1932-09-14 12:00,115.617,,,1932-11-02 12:00,288.434,,,1932-12-11 12:00,115.801,,,1933-01-29 12:00,288.529,,,1933-03-09 12:00,115.983,,,1933-04-27 12:00,288.624,,,1933-06-05 12:00,116.169,,,1933-07-24 12:00,288.721,,,1933-09-01 12:00,116.356,,,1933-10-19 12:00,285.842,,,1933-11-28 12:00,116.54,,,1934-01-15 12:00,285.936,,,1934-02-24 12:00,116.724,,,1934-04-13 12:00,286.029,,,1934-05-23 12:00,116.909,,,1934-07-10 12:00,286.125,,,1934-08-19 12:00,117.095,,,1934-10-06 12:00,286.22,,,1934-11-15 12:00,117.281,,,1935-01-02 12:00,286.316,,,1935-02-11 12:00,117.464,,,1935-03-31 12:00,286.41,,,1935-05-10 12:00,117.646,,,1935-06-27 12:00,286.504,,,1935-08-06 12:00,117.831,,,1935-09-23 12:00,286.6,,,1935-11-02 12:00,118.016,,,1935-12-20 12:00,286.695,,
,,,,1926-10-26 12:00,289.035,,,1926-12-05 12:00,122.869,,,1927-01-22 12:00,289.131,,,1927-03-03 12:00,123.049,,,1927-04-20 12:00,289.226,,,1927-05-30 12:00,123.226,,,1927-07-17 12:00,289.321,,,1927-08-26 12:00,123.403,,,1927-10-13 12:00,289.416,,,1927-11-22 12:00,123.584,,,1928-01-09 12:00,289.513,,,1928-02-18 12:00,123.765,,,1928-04-06 12:00,289.609,,,1928-05-15 12:00,118.176,,,1928-07-03 12:00,289.705,,,1928-08-11 12:00,118.357,,,1928-09-29 12:00,289.8,,,1928-11-07 12:00,118.54,,,1928-12-26 12:00,289.897,,,1929-02-03 12:00,118.726,,,1929-03-24 12:00,289.994,,,1929-05-02 12:00,118.911,,,1929-06-20 12:00,290.092,,,1929-07-29 12:00,119.091,,,1929-09-16 12:00,290.188,,,1929-10-25 12:00,119.272,,,1929-12-13 12:00,290.284,,,1930-01-21 12:00,119.456,,,1930-03-11 12:00,290.381,,,1930-04-19 12:00,119.64,,,1930-06-07 12:00,290.479,,,1930-07-16 12:00,119.823,,,1930-09-03 12:00,290.577,,,1930-10-12 12:00,120.0,,,1930-11-30 12:00,290.672,,,1931-01-08 12:00,120.181,,,1931-02-26 12:00,290.769,,,1931-04-06 12:00,120.363,,,1931-05-25 12:00,290.866,,,1931-07-03 12:00,120.546,,,1931-08-21 12:00,290.964,,,1931-09-29 12:00,120.726,,,1931-11-17 12:00,291.06,,,1931-12-26 12:00,120.903,,,1932-02-13 12:00,291.157,,,1932-03-23 12:00,121.084,,,1932-05-11 12:00,291.253,,,1932-06-19 12:00,121.266,,,1932-08-07 12:00,291.351,,,1932-09-15 12:00,121.447,,,1932-11-03 12:00,291.447,,,1932-12-12 12:00,121.626,,,1933-01-30 12:00,291.544,,,1933-03-10 12:00,121.805,,,1933-04-28 12:00,291.64,,,1933-06-06 12:00,121.987,,,1933-07-25 12:00,291.739,,,1933-09-02 12:00,122.169,,,1933-10-20 12:00,288.817,,,1933-11-29 12:00,122.349,,,1934-01-16 12:00,288.913,,,1934-02-25 12:00,122.529,,,1934-04-14 12:00,289.007,,,1934-05-24 12:00,122.709,,,1934-07-11 12:00,289.104,,,1934-08-20 12:00,122.892,,,1934-10-07 12:00,289.201,,,1934-11-16 12:00,123.073,,,1935-01-03 12:00,289.298,,,1935-02-12 12:00,123.252,,,1935-04-01 12:00,289.393,,,1935-05-11 12:00,123.43,,,1935-06-28 12:00,289.489,,,1935-08-07 12:00,123.61,,,1935-09-24 12:00,289.585,,,1935-11-03 12:00,123.791,,,1935-12-21 12:00,289.682,,
,,,,1926-10-27 12:00,292.059,,,1926-12-06 12:00,128.518,,,1927-01-23 12:00,292.157,,,1927-03-04 12:00,128.693,,,1927-04-21 12:00,292.253,,,1927-05-31 12:00,128.866,,,1927-07-18 12:00,292.349,,,1927-08-27 12:00,129.039,,,1927-10-14 12:00,292.446,,,1927-11-23 12:00,129.214,,,1928-01-10 12:00,292.545,,,1928-02-19 12:00,129.391,,,1928-04-07 12:00,292.642,,,1928-05-16 12:00,123.943,,,1928-07-04 12:00,292.74,,,1928-08-12 12:00,124.121,,,1928-09-30 12:00,292.836,,,1928-11-08 12:00,124.3,,,1928-12-27 12:00,292.934,,,1929-02-04 12:00,124.481,,,1929-03-25 12:00,293.033,,,1929-05-03 12:00,124.661,,,1929-06-21 12:00,293.132,,,1929-07-30 12:00,124.837,,,1929-09-17 12:00,293.23,,,1929-10-26 12:00,125.014,,,1929-12-14 12:00,293.327,,,1930-01-22 12:00,125.193,,,1930-03-12 12:00,293.426,,,1930-04-20 12:00,125.373,,,1930-06-08 12:00,293.524,,,1930-07-17 12:00,125.551,,,1930-09-04 12:00,293.624,,,1930-10-13 12:00,125.724,,,1930-12-01 12:00,293.721,,,1931-01-09 12:00,125.901,,,1931-02-27 12:00,293.82,,,1931-04-07 12:00,126.078,,,1931-05-26 12:00,293.918,,,1931-07-04 12:00,126.257,,,1931-08-22 12:00,294.017,,,1931-09-30 12:00,126.432,,,1931-11-18 12:00,294.114,,,1931-12-27 12:00,126.605,,,1932-02-14 12:00,294.213,,,1932-03-24 12:00,126.781,,,1932-05-12 12:00,294.311,,,1932-06-20 12:00,126.959,,,1932-08-08 12:00,294.41,,,1932-09-16 12:00,127.135,,,1932-11-04 12:00,294.508,,,1932-12-13 12:00,127.31,,,1933-01-31 12:00,294.606,,,1933-03-11 12:00,127.484,,,1933-04-29 12:00,294.704,,,1933-06-07 12:00,127.662,,,1933-07-26 12:00,294.804,,,1933-09-03 12:00,127.839,,,1933-10-21 12:00,291.836,,,1933-11-30 12:00,128.015,,,1934-01-17 12:00,291.933,,,1934-02-26 12:00,128.19,,,1934-04-15 12:00,292.029,,,1934-05-25 12:00,128.366,,,1934-07-12 12:00,292.127,,,1934-08-21 12:00,128.544,,,1934-10-08 12:00,292.225,,,1934-11-17 12:00,128.72,,,1935-01-04 12:00,292.324,,,1935-02-13 12:00,128.894,,,1935-04-02 12:00,292.421,,,1935-05-12 12:00,129.068,,,1935-06-29 12:00,292.518,,,1935-08-08 12:00,129.244,,,1935-09-25 12:00,292.616,,,1935-11-04 12:00,129.42,,,1935-12-22 12:00,292.714,,
,,,,1926-10-28 12:00,295.131,,,1926-12-07 12:00,134.014,,,1927-01-24 12:00,295.231,,,1927-03-05 12:00,134.184,,,1927-04-22 12:00,295.328,,,1927-06-01 12:00,134.353,,,1927-07-19 12:00,295.427,,,1927-08-28 12:00,134.521,,,1927-10-15 12:00,295.525,,,1927-11-24 12:00,134.692,,,1928-01-11 12:00,295.625,,,1928-02-20 12:00,134.863,,,1928-04-08 12:00,295.724,,,1928-05-17 12:00,129.565,,,1928-07-05 12:00,295.823,,,1928-08-13 12:00,129.738,,,1928-10-01 12:00,295.921,,,1928-11-09 12:00,129.912,,,1928-12-28 12:00,296.021,,,1929-02-05 12:00,130.089,,,1929-03-26 12:00,296.121,,,1929-05-04 12:00,130.264,,,1929-06-22 12:00,296.222,,,1929-07-31 12:00,130.435,,,1929-09-18 12:00,296.321,,,1929-10-27 12:00,130.607,,,1929-12-15 12:00,296.42,,,1930-01-23 12:00,130.782,,,1930-03-13 12:00,296.521,,,1930-04-21 12:00,130.957,,,1930-06-09 12:00,296.621,,,1930-07-18 12:00,131.131,,,1930-09-05 12:00,296.722,,,1930-10-14 12:00,131.299,,,1930-12-02 12:00,296.821,,,1931-01-10 12:00,131.471,,,1931-02-28 12:00,296.921,,,1931-04-08 12:00,131.644,,,1931-05-27 12:00,297.021,,,1931-07-05 12:00,131.817,,,1931-08-23 12:00,297.122,,,1931-10-01 12:00,131.988,,,1931-11-19 12:00,297.221,,,1931-12-28 12:00,132.157,,,1932-02-15 12:00,297.321,,,1932-03-25 12:00,132.328,,,1932-05-13 12:00,297.42,,,1932-06-21 12:00,132.501,,,1932-08-09 12:00,297.522,,,1932-09-17 12:00,132.672,,,1932-11-05 12:00,297.621,,,1932-12-14 12:00,132.843,,,1933-02-01 12:00,297.721,,,1933-03-12 12:00,133.012,,,1933-04-30 12:00,297.82,,,1933-06-08 12:00,133.185,,,1933-07-27 12:00,297.922,,,1933-09-04 12:00,133.358,,,1933-10-22 12:00,294.903,,,1933-12-01 12:00,133.528,,,1934-01-18 12:00,295.002,,,1934-02-27 12:00,133.699,,,1934-04-16 12:00,295.099,,,1934-05-26 12:00,133.87,,,1934-07-13 12:00,295.199,,,1934-08-22 12:00,134.043,,,1934-10-09 12:00,295.298,,,1934-11-18 12:00,134.215,,,1935-01-05 12:00,295.399,,,1935-02-14 12:00,134.384,,,1935-04-03 12:00,295.497,,,1935-05-13 12:00,134.553,,,1935-06-30 12:00,295.595,,,1935-08-09 12:00,134.724,,,1935-09-26 12:00,295.695,,,1935-11-05 12:00,134.895,,,1935-12-23 12:00,295.795,,
,,,,1926-10-29 12:00,298.257,,,1926-12-08 12:00,139.352,,,1927-01-25 12:00,298.358,,,1927-03-06 12:00,139.517,,,1927-04-23 12:00,298.458,,,1927-06-02 12:00,139.681,,,1927-07-20 12:00,298.557,,,1927-08-29 12:00,139.844,,,1927-10-16 12:00,298.657,,,1927-11-25 12:00,140.01,,,1928-01-12 12:00,298.759,,,1928-02-21 12:00,140.177,,,1928-04-09 12:00,298.86,,,1928-05-18 12:00,135.032,,,1928-07-06 12:00,298.961,,,1928-08-14 12:00,135.2,,,1928-10-02 12:00,299.06,,,1928-11-10 12:00,135.37,,,1928-12-29 12:00,299.162,,,1929-02-06 12:00,135.542,,,1929-03-27 12:00,299.264,,,1929-05-05 12:00,135.712,,,1929-06-23 12:00,299.367,,,1929-08-01 12:00,135.879,,,1929-09-19 12:00,299.467,,,1929-10-28 12:00,136.046,,,1929-12-16 12:00,299.568,,,1930-01-24 12:00,136.216,,,1930-03-14 12:00,299.67,,,1930-04-22 12:00,136.386,,,1930-06-10 12:00,299.773,,,1930-07-19 12:00,136.555,,,1930-09-06 12:00,299.875,,,1930-10-15 12:00,136.718,,,1930-12-03 12:00,299.976,,,1931-01-11 12:00,136.885,,,1931-03-01 12:00,300.078,,,1931-04-09 12:00,137.054,,,1931-05-28 12:00,300.179,,,1931-07-06 12:00,137.222,,,1931-08-24 12:00,300.282,,,1931-10-02 12:00,137.388,,,1931-11-20 12:00,300.383,,,1931-12-29 12:00,137.552,,,1932-02-16 12:00,300.485,,,1932-03-26 12:00,137.718,,,1932-05-14 12:00,300.586,,,1932-06-22 12:00,137.886,,,1932-08-10 12:00,300.689,,,1932-09-18 12:00,138.053,,,1932-11-06 12:00,300.79,,,1932-12-15 12:00,138.218,,,1933-02-02 12:00,300.892,,,1933-03-13 12:00,138.383,,,1933-05-01 12:00,300.993,,,1933-06-09 12:00,138.551,,,1933-07-28 12:00,301.097,,,1933-09-05 12:00,138.719,,,1933-10-23 12:00,298.022,,,1933-12-02 12:00,138.884,,,1934-01-19 12:00,298.123,,,1934-02-28 12:00,139.049,,,1934-04-17 12:00,298.222,,,1934-05-27 12:00,139.216,,,1934-07-14 12:00,298.324,,,1934-08-23 12:00,139.384,,,1934-10-10 12:00,298.425,,,1934-11-19 12:00,139.551,,,1935-01-06 12:00,298.527,,,1935-02-15 12:00,139.715,,,1935-04-04 12:00,298.627,,,1935-05-14 12:00,139.879,,,1935-07-01 12:00,298.727,,,1935-08-10 12:00,140.045,,,1935-09-27 12:00,298.828,,,1935-11-06 12:00,140.212,,,1935-12-24 12:00,298.93,,
